filename log_L z grid_id bin_size_emit alpha beta E_peak background_name bgd_15-25keV bgd_15-50keV bgd25-100keV bgd50-350keV theta flux burst_shape ndet trigger_index
6169 5.013977e+01 1.650005e+00 24 6.037724e-01 -5.751925e-01 -1.981216e+00 1.649313e+01 sw00175603000b_bgd.pha 4410.86 8083.41 7088.98 5755.34 19.267549 2.510731e-09 309010_GRB080411 24387 0
6170 5.136963e+01 3.650537e+00 10 3.440463e-01 -1.605513e+00 -1.877084e+00 3.872361e+01 sw00509018000b_bgd.pha 3099.9 5718.1 5280.02 5150.91 19.267549 5.413390e-09 296805_GRB071117 24387 0
6171 5.186279e+01 2.721675e+00 18 4.299139e-01 -4.302038e-01 -2.462777e+00 8.537340e+01 sw00455155000b_bgd.pha 2933.98 5410.86 4926.53 4356.13 26.557574 6.118914e-08 192059_GRB060223A 24387 1
6172 5.155884e+01 2.780873e+00 16 4.231826e-01 -1.085336e+00 -2.744287e+00 5.922313e+01 sw00217704000b_bgd.pha 3753.66 6910.62 6165.54 5098.38 26.557574 3.150551e-08 209352_GRB060510B 24387 1
6173 5.128296e+01 3.732316e+00 07 3.381008e-01 -8.064366e-01 -2.220284e+00 3.444057e+01 sw00339696000b_bgd.pha 4455.09 7710.69 6566.42 6223.33 56.990242 6.774357e-09 252588_GRB061222A 24387 0
6174 5.154358e+01 5.544269e+00 01 2.444887e-01 -8.321742e-01 -2.767470e+00 3.361963e+01 sw00509018000b_bgd.pha 3099.9 5718.1 5280.02 5150.91 50.694 6.032008e-09 312047_GRB080520 24387 0
6175 5.047668e+01 4.136329e+00 27 3.115065e-01 -1.079184e+00 -1.705564e+00 1.254163e+01 sw00373172000b_bgd.pha 3785.49 7127.52 6991.58 7568.75 56.990242 4.571943e-10 232585_GRB061006 24387 0
6176 4.895203e+01 1.470580e+00 23 6.476213e-01 -1.248872e+00 -2.192492e+00 4.506910e+00 sw00334112000b_bgd.pha 4061.68 7607.25 7036.11 5969.42 31.393231 1.783875e-10 238108_GRB061110A 24387 0
6177 5.101501e+01 2.736322e+00 29 4.282286e-01 -6.190453e-01 -2.254534e+00 3.204259e+01 sw00296805000b_bgd.pha 3745.89 6908.43 6325.9 5611.38 50.662786 7.916090e-09 259714_GRB070208 24387 0
6178 5.238159e+01 4.356643e+00 22 2.986945e-01 -4.823268e-01 -1.774048e+00 1.077873e+02 sw00118749000b_bgd.pha 4034.7 7506.08 6794.14 5835.68 46.628525 3.512845e-08 275087_GRB070411 24387 0
6179 5.094238e+01 2.086363e+00 17 5.184096e-01 -1.168869e+00 -2.513732e+00 3.567870e+01 sw00455155000b_bgd.pha 2933.98 5410.86 4926.53 4356.13 0.075701 1.339337e-08 217805_GRB060708 24387 0
6180 5.213623e+01 1.012251e+00 12 7.951293e-01 -1.231346e+00 -2.972074e+00 2.163204e+02 sw00429969000b_bgd.pha 4430.4 8212.14 7612.58 7161.97 46.628525 9.967818e-07 302888_GRB080210 24387 1
6181 5.126404e+01 5.117676e+00 14 2.615372e-01 -3.025356e-01 -2.011573e+00 2.606737e+01 sw00309096000b_bgd.pha 8465.66 13250.4 9684.56 9441.65 56.291844 2.765694e-09 358422_GRB090726 24387 0
6182 5.207153e+01 6.276007e+00 04 2.199008e-01 -8.937721e-01 -2.111587e+00 5.553133e+01 sw00231231000b_bgd.pha 5122.37 8504.64 6626.38 5444.64 40.675039 1.194602e-08 278693_GRB070506 24387 0
6183 4.966431e+01 2.106502e+00 22 5.150487e-01 -1.060047e+00 -1.941845e+00 8.138535e+00 sw00345551000b_bgd.pha 5447.37 9175.22 7377.79 6428.06 46.628525 4.001602e-10 373172_GRB091018 24387 0
6184 5.209900e+01 3.556553e+00 15 3.511427e-01 -6.172380e-01 -1.844648e+00 9.152246e+01 sw00221755000b_bgd.pha 4107.76 7631.07 7158.81 6823.12 44.994283 3.225748e-08 352648_GRB090519 24387 0
6185 5.068176e+01 3.554111e+00 10 3.513309e-01 -6.858187e-01 -2.924360e+00 1.791193e+01 sw00230662000b_bgd.pha 4651.22 8294.02 6961.34 5433.33 19.267549 1.949010e-09 285654_GRB070721B 24387 0
6186 5.240356e+01 5.682195e+00 13 2.394423e-01 -1.454290e+00 -1.997174e+00 8.861917e+01 sw00132247000b_bgd.pha 4483.71 8116.86 6980.77 5535.6 56.990242 2.603187e-08 178750_GRB060124 24387 0
6187 5.141785e+01 6.416984e+00 26 2.157211e-01 -8.691508e-01 -2.147062e+00 2.566614e+01 sw00307931000b_bgd.pha 4609.88 8536.62 7947.66 7645.57 46.628525 2.455040e-09 111063_GRB050315 24387 0
6188 5.032349e+01 1.932570e+00 19 5.455966e-01 -1.006348e+00 -3.278421e+00 1.841448e+01 sw00290843000b_bgd.pha 5769.86 9801.78 7916.94 6671.68 44.994283 3.572777e-09 152113_GRB050826 24387 0
6189 5.108582e+01 6.173478e+00 19 2.230438e-01 -5.462399e-01 -2.179294e+00 1.810683e+01 sw00279592000b_bgd.pha 4104.63 7486.46 6683.83 5737.17 44.994283 1.238714e-09 349450_GRB090417B 24387 0
6190 5.192627e+01 4.384717e+00 27 2.971373e-01 -6.303768e-01 -2.318537e+00 6.347993e+01 sw00443861000b_bgd.pha 4088.53 7568.21 7090.42 6649.84 56.990242 2.231820e-08 319036_GRB080805 24387 0
6191 5.269653e+01 4.895530e+00 31 2.713921e-01 -1.283869e+00 -2.228423e+00 1.407370e+02 sw00504779000b_bgd.pha 5173.12 9066.16 8232.64 9264.98 35.017749 7.936342e-08 334877_GRB081118 24387 0
6192 4.875610e+01 5.099977e+00 20 2.622961e-01 -5.790224e-01 -2.203609e+00 1.456760e+00 sw00505926000b_bgd.pha 5145.07 8492.27 6437.33 5398.93 56.291844 4.669509e-12 263361_GRB070306 24387 0
6193 5.183044e+01 6.253426e+00 30 2.205854e-01 -1.144450e+00 -2.362369e+00 4.220302e+01 sw00332931000b_bgd.pha 3896.03 7232.02 6687.35 5983.29 40.675039 7.460108e-09 295301_GRB071025 24387 0
6194 5.149231e+01 3.689596e+00 31 3.411808e-01 -3.542422e-01 -2.179966e+00 4.422664e+01 sw00156838000b_bgd.pha 4465.36 8208.13 7426.94 6558.51 35.017749 1.154813e-08 151905_GRB050824 24387 0
6195 5.118713e+01 3.347223e+00 10 3.680511e-01 -1.436608e-01 -2.325223e+00 3.357527e+01 sw00434360000b_bgd.pha 3483.62 6385.95 5775.95 5121.86 19.267549 8.093871e-09 151905_GRB050824 24387 0
6196 5.130554e+01 9.291453e+00 32 1.554688e-01 -4.046812e-01 -1.931106e+00 1.625395e+01 sw00505054000b_bgd.pha 10228.4 18971.8 17644.5 17078.1 40.675039 7.402215e-10 231231_GRB060926 24387 0
6197 5.133545e+01 5.901899e+00 21 2.318203e-01 -8.969437e-01 -1.922690e+00 2.508537e+01 sw00203755000b_bgd.pha 3814.51 6786.8 5740.61 4749.31 56.990242 2.069119e-09 252593_GRB061222B 24387 0
6198 5.075317e+01 4.556208e+00 22 2.879662e-01 -4.986654e-01 -2.010732e+00 1.593944e+01 sw00313417000b_bgd.pha 3646.86 6739.98 6203.97 5452.16 46.628525 1.009857e-09 352190_GRB090516 24387 0
6199 5.251648e+01 4.746619e+00 24 2.784246e-01 -9.487977e-01 -2.323233e+00 1.173524e+02 sw00421124000b_bgd.pha 5716.82 9376.77 7457.52 7187.63 19.267549 6.298322e-08 336489_GRB081203A 24387 1
6200 5.096802e+01 4.403026e+00 32 2.961304e-01 -3.236471e-01 -2.128839e+00 2.099116e+01 sw00424733000b_bgd.pha 4209.1 7704.54 6872 5742.29 40.675039 2.084463e-09 255445_GRB070110 24387 0
6201 5.039429e+01 4.973647e+00 20 2.678431e-01 -9.025957e-01 -2.261037e+00 9.807731e+00 sw00211957000b_bgd.pha 4999.07 8640.48 7253.86 6759.31 56.291844 3.315801e-10 370846_GRB090927 24387 0
6202 5.093140e+01 3.950800e+00 16 3.231801e-01 -1.131427e+00 -2.874689e+00 2.196279e+01 sw00114893000b_bgd.pha 4672.16 8562.9 7546.91 6399.7 26.557574 2.653761e-09 209352_GRB060510B 24387 0
6203 5.219910e+01 4.252894e+00 33 3.045940e-01 -1.397201e+00 -2.321638e+00 8.908699e+01 sw00254532000b_bgd.pha 3913.25 7263.65 6707.39 6458.9 50.662786 3.796136e-08 306778_GRB080319C 24387 0
6204 5.193909e+01 7.120649e+00 14 1.970286e-01 -7.796669e-02 -2.381148e+00 4.271863e+01 sw00331475000b_bgd.pha 3970.66 7410.99 6956.4 6422.37 56.291844 8.480071e-09 275087_GRB070411 24387 0
6205 5.193054e+01 3.656030e+00 18 3.436404e-01 -1.192938e+00 -2.525027e+00 7.377680e+01 sw00282808000b_bgd.pha 3734.85 6855.95 6196.37 5320.93 26.557574 3.432878e-08 338895_GRB090102 24387 1
6206 5.061096e+01 1.339977e+00 19 6.837673e-01 -1.314557e+00 -2.242469e+00 3.213171e+01 sw00456939000b_bgd.pha 3244.83 6041.26 5574.54 4751.68 44.994283 1.523192e-08 359711_GRB090812 24387 0
6207 5.202698e+01 2.312781e+00 10 4.829780e-01 -9.851116e-01 -2.470994e+00 1.158672e+02 sw00290843000b_bgd.pha 5769.86 9801.78 7916.94 6671.68 19.267549 1.178405e-07 350184_GRB090423 24387 1
6208 5.225708e+01 9.895640e+00 32 1.468477e-01 -5.016367e-01 -2.753207e+00 4.591471e+01 sw00422783000b_bgd.pha 4606.46 8222.8 7425.15 7953.82 40.675039 9.224863e-09 213823_GRB060607A 24387 0
6209 5.082092e+01 9.563642e+00 23 1.514629e-01 -1.358264e+00 -1.868399e+00 9.063842e+00 sw00259803000b_bgd.pha 3372.13 6240.58 5616.18 4863.04 31.393231 1.837389e-10 374210_GRB091029 24387 0
6210 5.226501e+01 1.431521e+00 18 6.580243e-01 -8.779227e-01 -2.430311e+00 2.076318e+02 sw00302728000b_bgd.pha 3705.07 6813.49 6113.39 5150.59 26.557574 4.799560e-07 103780_GRB050126 24387 1
6211 5.176086e+01 5.612011e+00 22 2.419839e-01 -7.932890e-01 -2.224838e+00 4.273298e+01 sw00458059000b_bgd.pha 3039.31 5655.33 5409.42 5451.9 46.628525 8.173006e-09 211117_GRB060522 24387 0
6212 4.963562e+01 4.248012e+00 14 3.048774e-01 -4.748952e-01 -2.182916e+00 4.661008e+00 sw00350854000b_bgd.pha 3457.98 6416.64 5937.66 5433.44 56.291844 7.309436e-11 252588_GRB061222A 24387 0
6213 5.179077e+01 2.870586e+00 21 4.133741e-01 -1.015367e+00 -2.328519e+00 7.555681e+01 sw00501520000b_bgd.pha 3726.46 6847.9 6199.41 5351.34 56.990242 4.147870e-08 355083_GRB090618 24387 0
6214 5.205078e+01 4.785678e+00 04 2.765450e-01 -1.186390e+00 -2.482990e+00 6.818690e+01 sw00232585000b_bgd.pha 3998.56 7407.28 6786.59 6230.7 40.675039 2.393916e-08 326115_GRB080928 24387 0
6215 5.120728e+01 2.172414e+00 30 5.043478e-01 -5.419530e-01 -2.371728e+00 4.708824e+01 sw00132247000b_bgd.pha 4483.71 8116.86 6980.77 5535.6 40.675039 2.381549e-08 280706_GRB070529 24387 0
6216 5.208313e+01 4.165012e+00 26 3.097766e-01 -1.048681e+00 -2.876573e+00 7.927900e+01 sw00370791000b_bgd.pha 3962.38 7482.45 7081.65 5982.88 46.628525 4.083565e-08 338895_GRB090102 24387 0
6217 5.182129e+01 3.643824e+00 24 3.445436e-01 -1.035917e+00 -1.819757e+00 6.522789e+01 sw00304549000b_bgd.pha 3551.2 6544.8 5915.2 5472 19.267549 1.625625e-08 106709_GRB050223 24387 0
6218 5.104858e+01 3.059166e+00 18 3.941697e-01 -9.856588e-01 -2.302895e+00 3.065630e+01 sw00308812000b_bgd.pha 4385.7 8103.6 7412.8 6630.43 26.557574 6.320206e-09 324561_GRB080913 24387 0
6219 5.152039e+01 6.879585e+00 33 2.030564e-01 -7.858127e-01 -2.224815e+00 2.718655e+01 sw00118707000b_bgd.pha 4282.03 7837.52 6957.62 6174.02 50.662786 2.841296e-09 293795_GRB071010B 24387 0
6220 5.210327e+01 4.544459e-01 16 1.100075e+00 -7.935806e-01 -2.221506e+00 2.881395e+02 sw00353540000b_bgd.pha 3898.59 7140.54 6395.75 5566.72 26.557574 3.642844e-06 359530_GRB090809A 24387 1
6221 5.157898e+01 5.513144e+00 20 2.456571e-01 -1.298793e+00 -2.519887e+00 3.518549e+01 sw00130679000b_bgd.pha 4254.51 7835.6 7171.34 6395.41 56.291844 5.435788e-09 359951_GRB090814A 24387 0
6222 5.279846e+01 5.452725e+00 24 2.479572e-01 -6.434656e-01 -2.518157e+00 1.445947e+02 sw00370846000b_bgd.pha 5149.7 9199.58 8365.89 8697.62 19.267549 8.721994e-08 130088_GRB050525A 24387 1
6223 5.187561e+01 9.936530e+00 10 1.462987e-01 -9.397792e-01 -2.490784e+00 2.948426e+01 sw00259803000b_bgd.pha 3372.13 6240.58 5616.18 4863.04 19.267549 3.049715e-09 208654_GRB060505 24387 0
6224 5.146545e+01 5.159786e+00 23 2.597493e-01 -1.462896e-01 -2.150999e+00 3.264570e+01 sw00232585000b_bgd.pha 3998.56 7407.28 6786.59 6230.7 31.393231 5.004025e-09 351588_GRB090510 24387 0
6225 5.225403e+01 4.044020e-01 12 1.139275e+00 -1.257051e+00 -2.497928e+00 3.549664e+02 sw00318832000b_bgd.pha 5371.38 9084.4 7472.56 7104.22 46.628525 8.526835e-06 111622_GRB050319 24387 1
6226 5.211975e+01 3.093342e+00 18 3.908786e-01 -6.969557e-01 -2.032221e+00 1.043427e+02 sw00380311000b_bgd.pha 5136.19 9111.98 7353.84 5350.19 26.557574 5.557976e-08 373674_GRB091024 24387 1
6227 5.196472e+01 2.306067e+00 08 4.839587e-01 -9.976788e-01 -2.238826e+00 1.080721e+02 sw00362818000b_bgd.pha 3209.25 5937.93 5383.91 4639.69 46.628525 9.163997e-08 309010_GRB080411 24387 0
6228 5.092407e+01 1.776335e+00 20 5.762993e-01 -1.654258e+00 -2.300422e+00 3.883549e+01 sw00219101000b_bgd.pha 5545.81 9106.03 7037.6 6311.47 56.291844 1.432351e-08 243690_GRB061210 24387 0
6229 5.101868e+01 9.215166e+00 26 1.566299e-01 -1.107451e+00 -2.059783e+00 1.176949e+01 sw00143708000b_bgd.pha 4892.54 9054.3 8214.55 6802.17 46.628525 3.496469e-10 284856_GRB070714B 24387 0
6230 5.068115e+01 4.199189e+00 03 3.077403e-01 -1.292180e+00 -2.104598e+00 1.567852e+01 sw00330856000b_bgd.pha 4383.95 8214.99 7934.8 8040.1 35.017749 9.532754e-10 357512_GRB090715B 24387 0
6231 5.187073e+01 3.135452e+00 18 3.868984e-01 -8.632657e-01 -2.765951e+00 7.753635e+01 sw00416076000b_bgd.pha 4981.83 9062.68 8013.87 6473.41 26.557574 4.996389e-08 332931_GRB081029 24387 1
6232 5.124756e+01 9.372011e+00 32 1.542613e-01 -1.208819e+00 -2.303716e+00 1.508624e+01 sw00209352000b_bgd.pha 4072 7540.99 6934.77 6289.92 40.675039 5.996971e-10 228316_GRB060906 24387 0
6233 5.129456e+01 7.545411e+00 12 1.872350e-01 -3.817957e-01 -2.353672e+00 1.932900e+01 sw00434360000b_bgd.pha 3483.62 6385.95 5775.95 5121.86 46.628525 1.413260e-09 296805_GRB071117 24387 0
6234 5.012146e+01 6.123435e+00 27 2.246108e-01 -6.031985e-01 -1.892685e+00 6.007657e+00 sw00337073000b_bgd.pha 4173.29 7901.14 8017.78 9321.75 56.990242 1.005888e-10 310613_GRB080430 24387 0
6235 5.181152e+01 3.801279e+00 07 3.332445e-01 -8.276327e-01 -2.559222e+00 6.238344e+01 sw00296503000b_bgd.pha 3538.54 6527.74 5962.45 5186.45 56.990242 2.646937e-08 285654_GRB070721B 24387 0
6236 5.059814e+01 3.079305e+00 31 3.922236e-01 -1.454028e+00 -2.200461e+00 1.816145e+01 sw00337073000b_bgd.pha 4173.29 7901.14 8017.78 9321.75 35.017749 1.659183e-09 209352_GRB060510B 24387 0
6237 5.182007e+01 9.079072e+00 33 1.587448e-01 -8.159641e-01 -2.508439e+00 3.001085e+01 sw00319036000b_bgd.pha 3564.61 6649.97 6098.72 5133.73 50.662786 3.411884e-09 217805_GRB060708 24387 0
6238 5.176086e+01 2.959688e+00 18 4.040722e-01 -6.941136e-01 -2.086019e+00 7.135685e+01 sw00206257000b_bgd.pha 4198.48 7737.02 7111.5 6473.86 26.557574 3.068547e-08 205851_GRB060418 24387 0
6239 4.874817e+01 9.704009e+00 03 1.494767e-01 -6.723270e-01 -2.186106e+00 8.226263e-01 sw00325268000b_bgd.pha 6543.58 10674.3 8011.34 6511.68 35.017749 9.431287e-13 299787_GRB071227 24387 0
6240 5.159180e+01 9.392151e+00 16 1.539624e-01 -8.068790e-01 -1.577848e+00 2.237987e+01 sw00371050000b_bgd.pha 4585.36 8728.05 8902.61 10530.2 26.557574 1.041783e-09 309096_GRB080413A 24387 0
6241 5.170471e+01 6.460771e-01 31 9.720079e-01 -1.232815e+00 -2.353012e+00 1.609053e+02 sw00291292000b_bgd.pha 5350.4 9190.4 7313.6 6067.2 35.017749 1.052169e-06 156467_GRB050922C 24387 1
6242 5.176331e+01 2.577036e+00 02 4.472977e-01 -1.260289e+00 -1.851524e+00 7.921256e+01 sw00501520000b_bgd.pha 3726.46 6847.9 6199.41 5351.34 40.675 3.121381e-08 163136_GRB051109A 24387 0
6243 5.188538e+01 6.873482e+00 07 2.032138e-01 -8.041841e-01 -2.056990e+00 4.141768e+01 sw00296805000b_bgd.pha 3745.89 6908.43 6325.9 5611.38 56.990242 6.194893e-09 214805_GRB060614 24387 0
6244 5.228088e+01 1.446778e+00 20 6.539211e-01 -9.117947e-01 -2.347855e+00 2.101415e+02 sw00301981000b_bgd.pha 3240.94 6022.59 5490.59 4748.26 56.291844 4.655938e-07 113120_GRB050401 24387 0
6245 5.142944e+01 3.031703e+00 17 3.968547e-01 -9.050600e-01 -1.878894e+00 4.785174e+01 sw00356776000b_bgd.pha 3491.55 6512 6157.01 5928.42 0.075701 1.088138e-08 282003_GRB070611 24387 0
6246 5.204956e+01 2.960909e+00 24 4.039477e-01 -1.242985e+00 -2.496695e+00 9.946035e+01 sw00304549000b_bgd.pha 3551.2 6544.8 5915.2 5472 19.267549 6.953441e-08 280706_GRB070529 24387 1
6247 5.006958e+01 1.335705e+00 15 6.850179e-01 -9.390692e-01 -1.778536e+00 1.725983e+01 sw00424733000b_bgd.pha 4209.1 7704.54 6872 5742.29 44.994283 2.562699e-09 358422_GRB090726 24387 0
6248 4.884399e+01 2.747307e+00 11 4.269732e-01 -6.556109e-01 -3.059079e+00 2.623870e+00 sw00259803000b_bgd.pha 3372.13 6240.58 5616.18 4863.04 31.393231 8.189901e-12 238108_GRB061110A 24387 0
6249 5.010681e+01 2.631962e+00 18 4.405332e-01 -7.888272e-01 -2.244508e+00 1.158588e+01 sw00261299000b_bgd.pha 3890.77 7257.04 6933.49 7152.88 26.557574 8.212053e-10 231362_GRB060927 24387 0
6250 4.911560e+01 7.477059e+00 16 1.887447e-01 -1.001500e+00 -2.147407e+00 1.585695e+00 sw00307604000b_bgd.pha 6445.04 10581 8166.03 7245.38 26.557574 4.646366e-12 208169_GRB060502A 24387 0
6251 5.119324e+01 2.035098e+00 33 5.271658e-01 -9.396927e-01 -2.506167e+00 4.842955e+01 sw00334877000b_bgd.pha 3821.07 7106.27 6614.19 6034.18 50.662786 2.752060e-08 243690_GRB061210 24387 0
6252 5.233032e+01 3.026210e+00 22 3.973960e-01 -3.765165e-01 -2.926628e+00 1.351852e+02 sw00213486000b_bgd.pha 4370.32 7718.19 6665.47 5871.25 46.628525 1.362752e-07 180455_GRB060206 24387 1
6253 5.062805e+01 2.013128e+00 31 5.310097e-01 -2.000424e-01 -2.644752e+00 2.544913e+01 sw00156467000b_bgd.pha 4038.16 7385.42 6482.34 5256.99 35.017749 8.373377e-09 232585_GRB061006 24387 0
6254 5.108826e+01 2.660036e+00 29 4.371542e-01 -9.974925e-01 -2.286662e+00 3.558833e+01 sw00419404000b_bgd.pha 4831.63 8254.9 6782.02 5590.74 50.662786 9.716810e-09 319584_GRB080810 24387 0
6255 5.144104e+01 4.113138e+00 20 3.129194e-01 -7.885375e-01 -2.260809e+00 3.823817e+01 sw00353567000b_bgd.pha 3900.89 7298.38 7013.42 6956.85 56.291844 8.084617e-09 271019_GRB070318 24387 0
6256 5.147278e+01 2.980438e+00 33 4.019658e-01 -1.316364e+00 -2.999396e+00 5.094749e+01 sw00424998000b_bgd.pha 3119.94 5779.62 5370.59 5033.26 50.662786 2.103163e-08 106709_GRB050223 24387 0
6257 5.146545e+01 6.102685e+00 32 2.252669e-01 -9.899509e-01 -2.238383e+00 2.831190e+01 sw00294120000b_bgd.pha 4937.95 8888.51 7704.33 6396.33 40.675039 3.184276e-09 151905_GRB050824 24387 0
6258 5.014587e+01 3.101886e+00 16 3.900645e-01 -3.965116e-01 -2.437352e+00 1.073045e+01 sw00318101000b_bgd.pha 10907.4 17989.2 13696.7 10938.2 26.557574 6.269200e-10 313299_GRB080605 24387 0
6259 5.163391e+01 3.457686e+00 04 3.589307e-01 -1.153033e+00 -2.075112e+00 5.476596e+01 sw00422783000b_bgd.pha 4606.46 8222.8 7425.15 7953.82 40.675039 1.550090e-08 208169_GRB060502A 24387 0
6260 4.788879e+01 6.571388e+00 32 2.113219e-01 -8.530184e-01 -2.126720e+00 4.324004e-01 sw00324744000b_bgd.pha 4663.68 8425.18 7488.75 6704.78 40.675039 3.222278e-13 316204_GRB080707 24387 0
6261 5.075867e+01 2.075988e+00 16 5.201581e-01 -1.311535e+00 -2.008718e+00 2.897433e+01 sw00174738000b_bgd.pha 4003.91 7416.82 6791.66 6248.49 26.557574 5.991662e-09 252593_GRB061222B 24387 0
6262 4.921997e+01 5.176874e+00 17 2.590307e-01 -1.124344e+00 -2.569181e+00 2.454037e+00 sw00278854000b_bgd.pha 5394.06 9375.89 7778.37 6591.7 0.075701 8.433546e-12 297114_GRB071122 24387 0
6263 5.268433e+01 2.808947e+00 02 4.200636e-01 -9.547474e-01 -2.746517e+00 2.147943e+02 sw00286574000b_bgd.pha 3873.42 7176.55 6554.38 5814.67 40.675 2.721620e-07 293795_GRB071010B 24387 1
6264 5.009521e+01 1.620101e+00 26 6.106635e-01 -7.918260e-01 -1.451838e+00 1.584725e+01 sw00241963000b_bgd.pha 4403.22 8154.3 7421.7 6203.68 46.628525 8.800109e-10 297114_GRB071122 24387 0
6265 5.075256e+01 1.424198e+00 26 6.600122e-01 -7.371697e-01 -2.172357e+00 3.650718e+01 sw00176818000b_bgd.pha 4610.22 8496.32 7697.06 6715.46 46.628525 1.935504e-08 209755_GRB060512 24387 0
6266 5.208374e+01 1.074501e+00 31 7.712698e-01 -5.567589e-01 -2.381591e+00 1.975245e+02 sw00296856000b_bgd.pha 4174.83 7894.75 7902.03 8919.41 35.017749 5.965143e-07 309111_GRB080413B 24387 1
6267 5.133423e+01 1.201441e+00 09 7.267965e-01 -1.144160e+00 -2.577306e+00 7.853653e+01 sw00440635000b_bgd.pha 3655.07 7045.63 7606.05 9912.69 31.393231 1.340274e-07 332851_GRB081028 24387 1
6268 5.162903e+01 3.372855e+00 08 3.658937e-01 -7.745707e-01 -2.669331e+00 5.551542e+01 sw00440635000b_bgd.pha 3655.07 7045.63 7606.05 9912.69 46.628525 2.444109e-08 357512_GRB090715B 24387 0
6269 5.197815e+01 3.066489e+00 01 3.934598e-01 -1.244899e+00 -2.606927e+00 8.923180e+01 sw00339696000b_bgd.pha 4455.09 7710.69 6566.42 6223.33 50.694 5.743065e-08 309111_GRB080413B 24387 0
6270 5.198853e+01 2.634404e+00 09 4.402373e-01 -4.638117e-01 -2.673153e+00 1.010402e+02 sw00306793000b_bgd.pha 4968.88 9463.55 9758.1 11678.7 31.393231 9.267452e-08 147478_GRB050724 24387 1
6271 5.112793e+01 4.635546e+00 03 2.839121e-01 -6.184279e-01 -2.387765e+00 2.419320e+01 sw00230711000b_bgd.pha 3641.89 6798.37 6447.51 6284.65 35.017749 3.051907e-09 192059_GRB060223A 24387 0
6272 5.195984e+01 2.753410e+00 32 4.262790e-01 -9.209418e-01 -2.900884e+00 9.465814e+01 sw00375409000b_bgd.pha 3385.69 6278.98 5797.22 5116.64 40.675039 8.217495e-08 221755_GRB060729 24387 1
6273 5.096985e+01 2.769888e+00 18 4.244158e-01 -5.951954e-01 -1.895887e+00 3.014813e+01 sw00324744000b_bgd.pha 4663.68 8425.18 7488.75 6704.78 26.557574 4.810774e-09 211957_GRB060526 24387 0
6274 5.127197e+01 4.415842e+00 08 2.954296e-01 -6.189295e-01 -1.863922e+00 2.971563e+01 sw00456073000b_bgd.pha 5089.86 8374.1 6705.58 5689.74 46.628525 3.286105e-09 319016_GRB080804 24387 0
6275 5.066467e+01 4.703899e+00 09 2.805099e-01 -1.410983e+00 -2.517686e+00 1.402262e+01 sw00355942000b_bgd.pha 5288.58 8769.04 6788.26 5713.25 31.393231 6.973565e-10 113120_GRB050401 24387 0
6276 5.270020e+01 1.830651e+00 17 5.652410e-01 -8.813224e-01 -1.950121e+00 2.943580e+02 sw00373871000b_bgd.pha 3541.28 6593.94 6199.92 6198.18 0.075701 4.352637e-07 323898_GRB080905B 24387 1
6277 5.091797e+01 2.381743e+00 19 4.731287e-01 -1.104815e+00 -2.221659e+00 3.165981e+01 sw00341749000b_bgd.pha 3887.6 7261.33 6978.67 7087.33 44.994283 7.899345e-09 285654_GRB070721B 24387 0
6278 5.168335e+01 7.546022e+00 29 1.872216e-01 -8.244600e-01 -2.440602e+00 3.023955e+01 sw00145581000b_bgd.pha 4151.06 7625.14 6814.29 6001.09 50.662786 3.701586e-09 292934_GRB071003 24387 0
6279 5.039673e+01 7.384905e+00 31 1.908191e-01 -7.306481e-01 -2.443170e+00 7.006977e+00 sw00276205000b_bgd.pha 3958.99 7296.58 6589.17 5551.52 35.017749 1.141295e-10 323898_GRB080905B 24387 0
6280 5.193787e+01 3.475384e+00 09 3.575112e-01 -7.658493e-01 -1.944730e+00 7.740471e+01 sw00339852000b_bgd.pha 3497.97 6525.12 6117.81 6001.42 31.393231 2.725676e-08 276205_GRB070419A 24387 0
6281 5.166626e+01 5.772518e+00 14 2.362489e-01 -8.825848e-01 -2.767012e+00 3.741488e+01 sw00279592000b_bgd.pha 4104.63 7486.46 6683.83 5737.17 56.291844 7.344096e-09 275087_GRB070411 24387 0
6282 5.103638e+01 2.428736e+00 05 4.666443e-01 -1.031919e+00 -2.092827e+00 3.578648e+01 sw00277582000b_bgd.pha 4685.1 8305.44 7095.81 5956.51 50.662786 9.150527e-09 152113_GRB050826 24387 0
6283 5.052063e+01 9.311592e+00 12 1.551652e-01 -2.851665e-01 -2.197827e+00 6.571338e+00 sw00240766000b_bgd.pha 3685.63 6828.48 6301.36 5690.66 46.628525 1.049451e-10 337914_GRB081222 24387 0
6284 5.219177e+01 6.129537e+00 33 2.244185e-01 -7.323782e-01 -2.606923e+00 6.508628e+01 sw00285948000b_bgd.pha 3929.6 7343.09 6830.86 6300.8 50.662786 2.159734e-08 302888_GRB080210 24387 0
6285 5.192383e+01 7.376361e+00 09 1.910137e-01 -8.886958e-01 -2.138236e+00 4.069333e+01 sw00331475000b_bgd.pha 3970.66 7410.99 6956.4 6422.37 31.393231 6.048338e-09 151207_GRB050820A 24387 0
6286 5.194519e+01 2.155326e+00 26 5.070792e-01 -1.068543e+00 -2.539060e+00 1.107173e+02 sw00423184000b_bgd.pha 3261.82 5995.94 5496.64 5188.7 46.628525 1.199541e-07 305288_GRB080310 24387 1
