filename log_L z grid_id bin_size_emit alpha beta E_peak background_name bgd_15-25keV bgd_15-50keV bgd25-100keV bgd50-350keV theta flux burst_shape ndet trigger_index
2836 5.070312e+01 5.740172e+00 08 2.373827e-01 -9.494241e-01 -2.579701e+00 1.240384e+01 sw00301578000b_bgd.pha 618.544 1027.23 793.744 626.72 46.628525 5.097121e-10 351588_GRB090510 26478 0
2837 5.218506e+01 2.132135e+00 20 5.108337e-01 -9.157222e-01 -1.797349e+00 1.470122e+02 sw00131560000b_bgd.pha 4004.21 7344.06 6510.29 5397.76 56.291844 1.064137e-07 299787_GRB071227 26478 0
2838 5.130249e+01 9.512224e-01 11 8.199988e-01 -1.066509e+00 -2.315191e+00 8.542853e+01 sw00176818000b_bgd.pha 4610.22 8496.32 7697.06 6715.46 31.393231 1.907004e-07 351588_GRB090510 26478 1
2839 5.172607e+01 4.723428e+00 24 2.795527e-01 -9.085494e-01 -2.517604e+00 4.742916e+01 sw00333427000b_bgd.pha 4872.03 9203.57 9261.44 10435.3 19.267549 1.272493e-08 326115_GRB080928 26478 0
2840 4.639526e+01 3.668846e+00 29 3.426971e-01 -1.073865e+00 -2.165924e+00 1.256281e-01 sw00302888000b_bgd.pha 4771.04 8024.03 6639.46 6642.16 50.662786 3.867966e-14 349450_GRB090417B 26478 0
2841 5.057251e+01 1.757416e+00 16 5.802534e-01 -6.152544e-01 -2.328474e+00 2.608658e+01 sw00209351000b_bgd.pha 4437.44 8237.87 7616.99 7224.78 26.557574 8.498182e-09 284856_GRB070714B 26478 0
2842 5.222290e+01 4.766148e+00 09 2.774816e-01 -7.462536e-01 -2.516223e+00 8.341208e+01 sw00432420000b_bgd.pha 3608.59 6683.95 6227.49 5780.21 31.393231 3.837283e-08 211957_GRB060526 26478 0
2843 5.288574e+01 2.647220e+00 15 4.386903e-01 -1.036842e+00 -2.313196e+00 2.828614e+02 sw00241840000b_bgd.pha 3979.89 7189.12 6262.86 5443.84 44.994283 3.821335e-07 275087_GRB070411 26478 1
2844 4.792786e+01 2.548963e+00 07 4.508359e-01 -1.217476e+00 -2.446283e+00 9.649201e-01 sw00280706000b_bgd.pha 4582.85 8291.74 7231.07 5826.74 56.990242 2.152044e-12 151905_GRB050824 26478 0
2845 5.160339e+01 8.030592e+00 30 1.771755e-01 -1.154899e+00 -2.314906e+00 2.610028e+01 sw00429954000b_bgd.pha 4124.26 7542.08 6804.94 5945.82 40.675039 2.286440e-09 205851_GRB060418 26478 0
2846 5.037109e+01 6.357786e+00 15 2.174567e-01 -4.642461e-01 -2.389884e+00 7.752902e+00 sw00147788000b_bgd.pha 4281.42 7796.43 6841.41 5629.81 44.994283 1.696471e-10 293795_GRB071010B 26478 0
2847 5.074280e+01 5.043220e+00 16 2.647595e-01 -8.026082e-01 -1.913492e+00 1.448088e+01 sw00259803000b_bgd.pha 3372.13 6240.58 5616.18 4863.04 26.557574 7.003694e-10 309096_GRB080413A 26478 0
2848 4.731262e+01 2.720455e+00 33 4.300550e-01 -1.207619e+00 -1.730537e+00 4.532936e-01 sw00458059000b_bgd.pha 3039.31 5655.33 5409.42 5451.9 50.662786 7.617176e-13 349450_GRB090417B 26478 0
2849 5.181213e+01 3.356377e+00 30 3.672776e-01 -1.024485e+00 -2.648919e+00 6.880278e+01 sw00224364000b_bgd.pha 4039.68 7360.32 6487.47 5408.21 40.675039 3.515464e-08 293795_GRB071010B 26478 0
2850 5.107483e+01 2.915137e+00 24 4.086702e-01 -1.174914e+00 -2.857684e+00 3.275911e+01 sw00444643000b_bgd.pha 3996.46 7389.5 6811.13 6269.03 19.267549 8.610106e-09 238174_GRB061110B 26478 0
2851 5.152405e+01 5.309917e+00 09 2.535691e-01 -1.564451e+00 -2.428400e+00 3.409297e+01 sw00296856000b_bgd.pha 4174.83 7894.75 7902.03 8919.41 31.393231 4.432717e-09 293795_GRB071010B 26478 0
2852 5.148376e+01 4.568414e+00 21 2.873349e-01 -9.829013e-01 -2.049713e+00 3.688208e+01 sw00147788000b_bgd.pha 4281.42 7796.43 6841.41 5629.81 56.990242 5.817933e-09 313116_GRB080604 26478 0
2853 4.927368e+01 5.498497e+00 20 2.462108e-01 -5.558092e-01 -2.615140e+00 2.481375e+00 sw00240766000b_bgd.pha 3685.63 6828.48 6301.36 5690.66 56.291844 8.314009e-12 228006_GRB060904B 26478 0
2854 5.104370e+01 6.474352e+00 19 2.140654e-01 -7.284023e-01 -2.397867e+00 1.655547e+01 sw00301981000b_bgd.pha 3240.94 6022.59 5490.59 4748.26 44.994283 1.014091e-09 152113_GRB050826 26478 0
2855 5.121155e+01 1.943555e+00 33 5.435605e-01 -6.955557e-01 -2.254741e+00 5.099955e+01 sw00324744000b_bgd.pha 4663.68 8425.18 7488.75 6704.78 50.662786 2.829346e-08 221755_GRB060729 26478 0
2856 5.014893e+01 5.233021e+00 03 2.566974e-01 -1.174857e+00 -2.610963e+00 7.086453e+00 sw00287409000b_bgd.pha 4089.89 7630.83 7185.58 6818.29 35.017749 1.197229e-10 377179_GRB091127 26478 0
2857 5.158630e+01 9.176108e+00 29 1.572310e-01 -1.113523e+00 -2.039342e+00 2.271092e+01 sw00303631000b_bgd.pha 4144.75 7571.04 6687.79 5924.77 50.662786 1.460129e-09 211117_GRB060522 26478 0
2858 5.057495e+01 2.924902e+00 20 4.076535e-01 -7.252834e-01 -2.978869e+00 1.837855e+01 sw00219646000b_bgd.pha 3923.81 7274.96 6694.7 6196.51 56.291844 2.457031e-09 103780_GRB050126 26478 0
2859 5.068909e+01 3.377127e+00 22 3.655366e-01 -8.392992e-01 -2.395475e+00 1.879398e+01 sw00504779000b_bgd.pha 5173.12 9066.16 8232.64 9264.98 46.628525 2.091015e-09 234905_GRB061021 26478 0
2860 5.228760e+01 3.275819e+00 30 3.741973e-01 -8.585816e-01 -2.236810e+00 1.211837e+02 sw00352190000b_bgd.pha 3539.86 6593.38 6300.46 6241.87 40.675039 8.180077e-08 373172_GRB091018 26478 0
2861 5.127136e+01 4.650193e+00 16 2.831762e-01 -1.046381e+00 -2.566575e+00 2.846312e+01 sw00419404000b_bgd.pha 4831.63 8254.9 6782.02 5590.74 26.557574 4.218534e-09 217704_GRB060707 26478 0
2862 5.142090e+01 2.885843e+00 22 4.117510e-01 -7.283119e-01 -2.514780e+00 4.916188e+01 sw00130679000b_bgd.pha 4254.51 7835.6 7171.34 6395.41 46.628525 2.082023e-08 282003_GRB070611 26478 0
2863 5.177002e+01 3.013394e+00 13 3.986651e-01 -7.172532e-01 -2.074513e+00 7.114797e+01 sw00339696000b_bgd.pha 4455.09 7710.69 6566.42 6223.33 56.990242 2.972363e-08 234905_GRB061021 26478 0
2864 5.034424e+01 6.556131e+00 27 2.117486e-01 -8.408216e-01 -2.451753e+00 7.319548e+00 sw00156838000b_bgd.pha 4465.36 8208.13 7426.94 6558.51 56.990242 1.324406e-10 310613_GRB080430 26478 0
2865 5.201416e+01 3.471112e+00 09 3.578528e-01 -9.168523e-01 -1.779366e+00 8.459196e+01 sw00207399000b_bgd.pha 4272.54 7968.48 7335.33 6667.73 31.393231 2.627446e-08 312047_GRB080520 26478 0
2866 5.216675e+01 9.050388e+00 31 1.591978e-01 -9.707340e-01 -2.279616e+00 4.485964e+01 sw00203755000b_bgd.pha 3814.51 6786.8 5740.61 4749.31 35.017749 7.206136e-09 229185_GRB060912A 26478 0
2867 5.186340e+01 3.463178e+00 18 3.584889e-01 -1.007533e+00 -2.571586e+00 7.123969e+01 sw00291614000b_bgd.pha 3804.26 7089.41 6521.12 5849.38 26.557574 3.571948e-08 313116_GRB080604 26478 1
2868 5.093018e+01 4.647142e+00 01 2.833292e-01 -9.893432e-01 -2.342599e+00 1.922754e+01 sw00424733000b_bgd.pha 4209.1 7704.54 6872 5742.29 50.694 1.649639e-09 324895_GRB080916A 26478 0
2869 5.197144e+01 6.072170e+00 17 2.262389e-01 -1.204253e+00 -2.543694e+00 5.091311e+01 sw00200638000b_bgd.pha 3519.92 6560.46 6151.23 5606.11 0.075701 1.169358e-08 308041_GRB080330 26478 0
2870 5.201599e+01 1.711644e+00 32 5.900479e-01 -9.480583e-01 -2.116660e+00 1.397743e+02 sw00313087000b_bgd.pha 3416.35 6449.25 6166.46 6044.4 40.675039 1.753651e-07 359711_GRB090812 26478 1
2871 5.001221e+01 7.602169e+00 09 1.859996e-01 -9.611294e-01 -2.307601e+00 4.386924e+00 sw00252588000b_bgd.pha 3670.59 6781.54 6151.25 5350.8 31.393231 3.868867e-11 151207_GRB050820A 26478 0
2872 4.929138e+01 1.507197e+00 25 6.381629e-01 -1.031428e+00 -2.420049e+00 6.563977e+00 sw00209352000b_bgd.pha 4072 7540.99 6934.77 6289.92 31.393231 3.812165e-10 337914_GRB081222 26478 0
2873 5.129700e+01 3.076864e+00 09 3.924585e-01 -1.137882e+00 -2.222572e+00 4.062907e+01 sw00350854000b_bgd.pha 3457.98 6416.64 5937.66 5433.44 31.393231 1.044428e-08 294835_GRB071020 26478 0
2874 5.176758e+01 2.734491e+00 22 4.284385e-01 -4.962493e-01 -1.960856e+00 7.624690e+01 sw00301981000b_bgd.pha 3240.94 6022.59 5490.59 4748.26 46.628525 3.210482e-08 263361_GRB070306 26478 0
2875 5.089844e+01 7.658926e+00 12 1.847804e-01 -1.059125e+00 -2.852465e+00 1.208981e+01 sw00292934000b_bgd.pha 5810.4 9920.78 8302.64 7895.07 46.628525 3.755004e-10 219101_GRB060714 26478 0
2876 5.118652e+01 6.594579e+00 19 2.106766e-01 -8.905913e-01 -2.093308e+00 1.920537e+01 sw00162580000b_bgd.pha 4088.26 7442.46 6478.06 5266.54 44.994283 1.245411e-09 308041_GRB080330 26478 0
2877 5.194275e+01 5.845142e+00 27 2.337424e-01 -1.078566e+00 -2.521881e+00 5.089283e+01 sw00316534000b_bgd.pha 3774.35 7102.74 6943.84 7283.65 56.990242 1.234388e-08 106709_GRB050223 26478 0
2878 5.150146e+01 1.499874e+00 21 6.400324e-01 -7.840980e-01 -2.404802e+00 8.384535e+01 sw00346386000b_bgd.pha 4273.28 7581.76 6598.19 5900.22 56.990242 1.077152e-07 287364_GRB070810A 26478 0
2879 5.182739e+01 1.985055e+00 02 5.360036e-01 -1.398653e-01 -2.280087e+00 1.021900e+02 sw00330856000b_bgd.pha 4383.95 8214.99 7934.8 8040.1 40.675 9.780468e-08 177408_GRB060115 26478 0
2880 5.134949e+01 3.809213e+00 07 3.326948e-01 -7.968218e-01 -2.447326e+00 3.658763e+01 sw00295670000b_bgd.pha 3675.02 6811.6 6244.22 5622.43 56.990242 8.609029e-09 312047_GRB080520 26478 0
2881 5.066650e+01 4.370680e+00 22 2.979138e-01 -9.147902e-01 -2.498427e+00 1.492407e+01 sw00450545000b_bgd.pha 3579.7 6595.57 5987.63 5250.5 46.628525 9.855875e-10 111063_GRB050315 26478 0
2882 5.143982e+01 1.950268e+00 07 5.423236e-01 -8.241187e-01 -2.193782e+00 6.617787e+01 sw00261880000b_bgd.pha 3565.68 6619.92 6079.47 5623.49 56.990242 4.349864e-08 151207_GRB050820A 26478 0
2883 5.191528e+01 3.104938e+00 02 3.897745e-01 -8.061034e-01 -2.592135e+00 8.222419e+01 sw00202442000b_bgd.pha 5611.2 9113.32 6808.19 5790.87 40.675 5.310394e-08 309111_GRB080413B 26478 0
2884 5.134338e+01 2.849226e+00 23 4.156680e-01 -8.441264e-01 -1.985294e+00 4.539239e+01 sw00217704000b_bgd.pha 3753.66 6910.62 6165.54 5098.38 31.393231 1.178143e-08 177408_GRB060115 26478 0
2885 5.107788e+01 4.965713e+00 25 2.681993e-01 -9.549682e-01 -2.248292e+00 2.157459e+01 sw00351588000b_bgd.pha 3414.48 6315.76 5768.53 5074.64 31.393231 1.998902e-09 232585_GRB061006 26478 0
2886 5.218079e+01 5.745665e+00 23 2.371894e-01 -1.109451e+00 -2.591089e+00 6.792551e+01 sw00356890000b_bgd.pha 5696.42 11529.3 12341.8 10520.9 31.393231 2.246274e-08 232683_GRB061007 26478 1
2887 5.151672e+01 2.525772e+00 01 4.538013e-01 -1.007486e+00 -2.121450e+00 6.050234e+01 sw00206257000b_bgd.pha 4198.48 7737.02 7111.5 6473.86 50.694 2.605353e-08 305288_GRB080310 26478 0
2888 5.203369e+01 7.886564e+00 16 1.800471e-01 -7.890018e-01 -2.825750e+00 4.352877e+01 sw00312958000b_bgd.pha 3946.35 7380.77 7207.52 7427.3 26.557574 8.831589e-09 359951_GRB090814A 26478 0
2889 5.203247e+01 4.638598e+00 19 2.837585e-01 -9.149441e-01 -2.440541e+00 6.850603e+01 sw00509543000b_bgd.pha 2868.53 5275.22 4788.91 4185.23 44.994283 2.570060e-08 209755_GRB060512 26478 0
2890 5.131409e+01 9.477591e+00 31 1.527069e-01 -1.036161e+00 -2.249503e+00 1.612303e+01 sw00507185000b_bgd.pha 3680.8 6491.95 5454.16 4480.8 35.017749 7.284918e-10 324561_GRB080913 26478 0
2891 5.121460e+01 3.442428e+00 24 3.601634e-01 -1.027406e+00 -1.710488e+00 3.391126e+01 sw00213823000b_bgd.pha 4214.99 7849.82 7225.1 6195.3 19.267549 3.886789e-09 332851_GRB081028 26478 0
2892 5.160583e+01 3.818367e+00 03 3.320627e-01 -9.282228e-01 -2.873857e+00 4.905487e+01 sw00287409000b_bgd.pha 4089.89 7630.83 7185.58 6818.29 35.017749 1.762611e-08 228316_GRB060906 26478 0
2893 4.730225e+01 6.108788e+00 10 2.250735e-01 -1.047576e+00 -2.336548e+00 2.344186e-01 sw00333320000b_bgd.pha 4077.1 7504.37 6803.36 6069.62 19.267549 5.635884e-14 130088_GRB050525A 26478 0
2894 5.090576e+01 8.000078e+00 04 1.777762e-01 -1.282076e+00 -2.378057e+00 1.173003e+01 sw00203755000b_bgd.pha 3814.51 6786.8 5740.61 4749.31 40.675039 3.462933e-10 180455_GRB060206 26478 0
2895 5.229004e+01 7.134076e+00 01 1.967034e-01 -8.979122e-01 -2.227531e+00 6.388162e+01 sw00145994000b_bgd.pha 4314.25 8263.44 8108.33 9504.5 50.694 1.593820e-08 111529_GRB050318 26478 0
2896 4.977844e+01 3.326473e+00 15 3.698162e-01 -9.718809e-01 -2.006430e+00 6.664257e+00 sw00510341000b_bgd.pha 3091.28 5693.74 5247.86 5066.29 44.994283 1.827909e-10 103780_GRB050126 26478 0
2897 5.102295e+01 5.721863e+00 05 2.380292e-01 -1.044636e+00 -2.682655e+00 1.797420e+01 sw00370846000b_bgd.pha 5149.7 9199.58 8365.89 8697.62 50.662786 1.267013e-09 239899_GRB061121 26478 0
2898 4.970581e+01 2.786366e+00 17 4.225688e-01 -6.335021e-01 -2.122896e+00 7.004018e+00 sw00351588000b_bgd.pha 3414.48 6315.76 5768.53 5074.64 0.075701 2.513686e-10 111063_GRB050315 26478 0
2899 5.190308e+01 1.866048e+00 33 5.582600e-01 -9.061980e-01 -2.131516e+00 1.161233e+02 sw00509717000b_bgd.pha 2872.1 5330.51 4948.45 4823.92 50.662786 1.180442e-07 111622_GRB050319 26478 0
2900 5.217590e+01 2.046084e+00 10 5.252646e-01 -3.143865e-01 -2.267727e+00 1.495803e+02 sw00180151000b_bgd.pha 3611.49 6684.99 5994.91 5041.3 19.267549 1.667864e-07 243690_GRB061210 26478 1
2901 5.098022e+01 2.409206e+00 14 4.693174e-01 -1.141636e+00 -2.424703e+00 3.373833e+01 sw00301981000b_bgd.pha 3240.94 6022.59 5490.59 4748.26 56.291844 9.919597e-09 299787_GRB071227 26478 0
2902 5.186707e+01 6.040435e+00 13 2.272587e-01 -6.552863e-01 -2.485175e+00 4.535214e+01 sw00155284000b_bgd.pha 4087.98 7548.05 6772.62 5652.83 56.990242 1.030582e-08 285654_GRB070721B 26478 0
2903 5.122803e+01 5.488732e+00 08 2.465813e-01 -6.101553e-01 -2.071500e+00 2.357862e+01 sw00333666000b_bgd.pha 3897.97 7284.46 6873.82 6831.09 46.628525 2.194088e-09 337914_GRB081222 26478 0
2904 5.184814e+01 2.985931e+00 26 4.014119e-01 -6.551753e-01 -2.599920e+00 7.838033e+01 sw00173780000b_bgd.pha 34214.3 62391.1 54578.7 44857.1 46.628525 5.138382e-08 151207_GRB050820A 26478 0
2905 5.132446e+01 3.972160e+00 24 3.217917e-01 -6.783513e-02 -2.225211e+00 3.438356e+01 sw00261664000b_bgd.pha 4054.85 7703.79 7803.65 9177.46 19.267549 6.992142e-09 238174_GRB061110B 26478 0
2906 5.188843e+01 2.463522e+00 24 4.619575e-01 -1.138892e+00 -2.018189e+00 9.448448e+01 sw00279898000b_bgd.pha 3707.46 6836.78 6229.33 5481.2 19.267549 5.560706e-08 346386_GRB090313 26478 1
2907 5.192261e+01 9.069917e+00 31 1.588891e-01 -1.133985e+00 -2.838497e+00 3.380200e+01 sw00511235000b_bgd.pha 2925.96 5366.43 4937.74 4524.7 35.017749 4.304475e-09 359951_GRB090814A 26478 0
2908 5.176697e+01 2.058900e+00 30 5.230639e-01 -7.316378e-01 -2.224125e+00 9.302148e+01 sw00282073000b_bgd.pha 4876.05 8310.05 6642.02 5360.56 40.675039 7.846737e-08 213630_GRB060605 26478 0
2909 5.155579e+01 3.066489e+00 23 3.934598e-01 -7.039753e-01 -2.789693e+00 5.487038e+01 sw00316534000b_bgd.pha 3774.35 7102.74 6943.84 7283.65 31.393231 2.729846e-08 306778_GRB080319C 26478 1
2910 5.140991e+01 3.198312e+00 11 3.811055e-01 -7.098545e-01 -2.293715e+00 4.493098e+01 sw00443861000b_bgd.pha 4088.53 7568.21 7090.42 6649.84 31.393231 1.405699e-08 297114_GRB071122 26478 0
2911 5.159851e+01 5.839649e+00 04 2.339301e-01 -2.221678e-02 -1.914326e+00 3.426779e+01 sw00155284000b_bgd.pha 4087.98 7548.05 6772.62 5652.83 40.675039 4.206206e-09 278693_GRB070506 26478 0
2912 4.935303e+01 4.843045e+00 19 2.738298e-01 -1.728346e+00 -2.090497e+00 3.023702e+00 sw00181156000b_bgd.pha 3967.15 7289.78 6530.3 5682.08 44.994283 2.274387e-11 302888_GRB080210 26478 0
2913 4.920654e+01 2.851057e+00 29 4.154704e-01 -8.148124e-01 -2.174319e+00 3.875753e+00 sw00209352000b_bgd.pha 4072 7540.99 6934.77 6289.92 50.662786 6.491904e-11 292934_GRB071003 26478 0
2914 5.175415e+01 2.094297e+00 14 5.170804e-01 -6.059961e-01 -2.153048e+00 9.061036e+01 sw00280958000b_bgd.pha 4136.08 7731.68 7521.52 7740.96 56.291844 6.893361e-08 214805_GRB060614 26478 0
2915 5.107056e+01 1.313125e+00 18 6.917051e-01 -4.131395e-01 -2.058070e+00 5.517519e+01 sw00436094000b_bgd.pha 3504.74 6446.58 5918.59 5770.85 26.557574 4.306417e-08 180455_GRB060206 26478 1
2916 5.238770e+01 8.614030e+00 08 1.664234e-01 -5.607745e-01 -2.351598e+00 6.047930e+01 sw00358574000b_bgd.pha 3621.34 6547.81 5841.47 5219.09 46.628525 1.464137e-08 217704_GRB060707 26478 0
2917 5.132141e+01 4.343827e+00 03 2.994109e-01 -8.492957e-01 -2.187418e+00 3.187996e+01 sw00345551000b_bgd.pha 5447.37 9175.22 7377.79 6428.06 35.017749 5.027656e-09 238174_GRB061110B 26478 0
2918 5.194397e+01 2.254193e+00 20 4.916734e-01 -8.113314e-01 -2.306981e+00 1.072028e+02 sw00445414000b_bgd.pha 3642.58 6743.82 6143.79 5485.26 56.291844 9.722348e-08 229185_GRB060912A 26478 0
2919 5.000854e+01 4.150976e+00 27 3.106208e-01 -4.113278e-01 -2.029309e+00 7.295374e+00 sw00311159000b_bgd.pha 4353.6 8087.31 7544.77 6870.9 56.990242 2.006998e-10 319036_GRB080805 26478 0
2920 5.097534e+01 2.385405e+00 29 4.726170e-01 -1.349502e-01 -2.728847e+00 3.378507e+01 sw00336489000b_bgd.pha 3618.59 6705.71 6104.61 5366.35 50.662786 1.355115e-08 114753_GRB050416A 26478 0
2921 5.139832e+01 6.744100e+00 01 2.066089e-01 -8.847725e-01 -2.179753e+00 2.403540e+01 sw00222683000b_bgd.pha 3862.75 7110.69 6417.42 5533.09 50.694 2.105694e-09 211957_GRB060526 26478 0
2922 5.214233e+01 4.523253e+00 04 2.896844e-01 -1.216572e+00 -2.275219e+00 7.936639e+01 sw00359711000b_bgd.pha 3442.18 6258.42 5650.5 5340.5 40.675039 3.009633e-08 228316_GRB060906 26478 0
2923 4.839355e+01 4.642259e+00 30 2.835743e-01 -9.225393e-01 -2.476106e+00 1.037502e+00 sw00441676000b_bgd.pha 2782.94 5139.57 4706.43 4269.23 40.675039 1.352999e-12 335105_GRB081121 26478 0
2924 5.101746e+01 3.492472e+00 23 3.561513e-01 -9.433590e-01 -2.584176e+00 2.672435e+01 sw00510341000b_bgd.pha 3091.28 5693.74 5247.86 5066.29 31.393231 4.707102e-09 296805_GRB071117 26478 0
2925 5.208679e+01 2.805285e+00 32 4.204679e-01 -1.440524e+00 -2.558598e+00 1.080621e+02 sw00416076000b_bgd.pha 4981.83 9062.68 8013.87 6473.41 40.675039 8.096299e-08 255445_GRB070110 26478 0
2926 4.942993e+01 1.819055e+00 27 5.675660e-01 -1.104906e+00 -1.785046e+00 6.847417e+00 sw00295779000b_bgd.pha 4231.91 7830.4 7363.76 7063.15 56.990242 2.756646e-10 231362_GRB060927 26478 0
2927 5.162598e+01 5.131712e+00 10 2.609385e-01 -7.114065e-01 -2.645199e+00 3.945219e+01 sw00374210000b_bgd.pha 4566.4 8061.4 6866.85 5753.7 19.267549 8.931259e-09 208169_GRB060502A 26478 0
2928 5.215881e+01 9.893199e+00 14 1.468806e-01 -1.223403e+00 -2.934832e+00 4.101246e+01 sw00435160000b_bgd.pha 6324.41 9757.5 6616.94 5294.24 56.291844 6.188144e-09 319584_GRB080810 26478 0
2929 5.072876e+01 3.836066e+00 12 3.308475e-01 -7.137639e-01 -2.807382e+00 1.780542e+01 sw00175603000b_bgd.pha 4410.86 8083.41 7088.98 5755.34 46.628525 1.789862e-09 263361_GRB070306 26478 0
2930 5.098328e+01 2.801013e+00 18 4.209404e-01 -4.665044e-01 -2.383211e+00 3.036711e+01 sw00131560000b_bgd.pha 4004.21 7344.06 6510.29 5397.76 26.557574 7.651619e-09 148225_GRB050730 26478 0
2931 5.193054e+01 3.328914e+00 24 3.696077e-01 -1.014994e+00 -2.084059e+00 7.935176e+01 sw00295779000b_bgd.pha 4231.91 7830.4 7363.76 7063.15 19.267549 3.359149e-08 335105_GRB081121 26478 1
2932 4.977295e+01 4.147314e+00 13 3.108417e-01 -1.006802e+00 -2.260836e+00 5.566197e+00 sw00154630000b_bgd.pha 3935.26 7267.9 6597.76 5823.9 56.990242 1.003272e-10 180977_GRB060210 26478 0
2933 5.026489e+01 1.672586e+00 24 5.986712e-01 -1.295778e+00 -2.250283e+00 1.888771e+01 sw00115214000b_bgd.pha 4204.45 7708.59 6750.03 5471.26 19.267549 3.671850e-09 180455_GRB060206 26478 0
2934 5.078613e+01 3.750015e+00 03 3.368411e-01 -1.001849e+00 -2.038385e+00 1.936583e+01 sw00422783000b_bgd.pha 4606.46 8222.8 7425.15 7953.82 35.017749 1.673643e-09 294835_GRB071020 26478 0
2935 4.846252e+01 8.466340e+00 29 1.690199e-01 6.659579e-02 -1.901420e+00 6.694909e-01 sw00295670000b_bgd.pha 3675.02 6811.6 6244.22 5622.43 50.662786 9.421128e-13 151905_GRB050824 26478 0
2936 5.241333e+01 3.374686e+00 32 3.657405e-01 -5.434257e-01 -2.054623e+00 1.368935e+02 sw00342121000b_bgd.pha 4522.35 7640.66 6100.45 5000.78 40.675039 8.243386e-08 263361_GRB070306 26478 0
2937 5.180054e+01 2.644779e+00 27 4.389841e-01 -9.272790e-01 -2.223296e+00 8.114504e+01 sw00232585000b_bgd.pha 3998.56 7407.28 6786.59 6230.7 56.990242 4.781990e-08 310613_GRB080430 26478 0
2938 5.161316e+01 2.887064e+00 21 4.116217e-01 -4.096059e-01 -1.706824e+00 6.132287e+01 sw00433509000b_bgd.pha 3844.53 6834.99 5900.02 5108.38 56.990242 1.418643e-08 111622_GRB050319 26478 0
2939 5.173767e+01 4.016712e+00 21 3.189340e-01 -7.312541e-01 -2.596454e+00 5.483791e+01 sw00278854000b_bgd.pha 5394.06 9375.89 7778.37 6591.7 56.990242 2.035476e-08 209755_GRB060512 26478 0
2940 5.137207e+01 1.830041e+00 20 5.653629e-01 -7.810523e-01 -2.281056e+00 6.381269e+01 sw00279592000b_bgd.pha 4104.63 7486.46 6683.83 5737.17 56.291844 4.710622e-08 231231_GRB060926 26478 0
2941 5.113831e+01 1.897173e+00 26 5.522626e-01 -1.030797e+00 -2.684396e+00 4.762588e+01 sw00282073000b_bgd.pha 4876.05 8310.05 6642.02 5360.56 46.628525 3.023659e-08 323898_GRB080905B 26478 0
2942 4.880127e+01 5.881149e+00 26 2.325193e-01 -1.306693e+00 -3.284297e+00 1.360311e+00 sw00423181000b_bgd.pha 3215.76 5934.4 5412.1 4683.26 46.628525 4.038204e-13 358422_GRB090726 26478 0
2943 5.104248e+01 3.114702e+00 12 3.888495e-01 -1.058147e+00 -2.259459e+00 3.003076e+01 sw00224364000b_bgd.pha 4039.68 7360.32 6487.47 5408.21 46.628525 5.711975e-09 296805_GRB071117 26478 0
2944 5.021301e+01 3.044519e+00 32 3.955971e-01 -9.856442e-01 -2.539194e+00 1.175720e+01 sw00230115000b_bgd.pha 5377.41 8806.85 6527.14 4985.81 40.675039 7.195585e-10 156467_GRB050922C 26478 0
2945 5.116455e+01 8.810544e+00 09 1.630898e-01 -8.713946e-01 -2.479982e+00 1.449596e+01 sw00295670000b_bgd.pha 3675.02 6811.6 6244.22 5622.43 31.393231 6.131931e-10 342121_GRB090205 26478 0
2946 5.213196e+01 5.894576e+00 17 2.320665e-01 -6.842331e-01 -1.989636e+00 6.282551e+01 sw00291614000b_bgd.pha 3804.26 7089.41 6521.12 5849.38 0.075701 1.442276e-08 178750_GRB060124 26478 0
2947 5.128174e+01 8.014115e+00 18 1.774994e-01 -1.472511e+00 -2.718226e+00 1.805555e+01 sw00278693000b_bgd.pha 3988 7317.7 6598.67 5863.52 26.557574 9.014297e-10 349450_GRB090417B 26478 0
2948 5.154175e+01 3.391164e+00 19 3.643681e-01 -1.212920e+00 -1.938423e+00 4.999873e+01 sw00106709000b_bgd.pha 4253.68 7913.23 7315.23 6776.02 44.994283 1.134836e-08 213630_GRB060605 26478 0
2949 4.745178e+01 2.339633e+00 26 4.790945e-01 -5.656148e-01 -2.797398e+00 5.927300e-01 sw00130679000b_bgd.pha 4254.51 7835.6 7171.34 6395.41 46.628525 3.008381e-13 349450_GRB090417B 26478 0
2950 5.068115e+01 2.072936e+00 11 5.206746e-01 -1.135993e+00 -2.386577e+00 2.652694e+01 sw00332399000b_bgd.pha 4110.63 7688 7203.89 7220.57 31.393231 6.783434e-09 324895_GRB080916A 26478 0
2951 4.965637e+01 4.324298e+00 24 3.005091e-01 -1.289051e+00 -2.847415e+00 4.705310e+00 sw00348650000b_bgd.pha 3901.14 7328.46 7097.54 7238.8 19.267549 3.767577e-11 313417_GRB080607 26478 0
2952 5.186707e+01 2.196825e+00 32 5.004965e-01 -8.892906e-01 -2.461072e+00 9.987997e+01 sw00356890000b_bgd.pha 5696.42 11529.3 12341.8 10520.9 40.675039 9.687898e-08 152113_GRB050826 26478 0
2953 5.113220e+01 5.518637e+00 05 2.454501e-01 -1.046195e+00 -2.675121e+00 2.101885e+01 sw00285654000b_bgd.pha 4009.81 7418.03 6765.28 5844.32 50.662786 1.896452e-09 295301_GRB071025 26478 0
