filename log_L z grid_id bin_size_emit alpha beta E_peak background_name bgd_15-25keV bgd_15-50keV bgd25-100keV bgd50-350keV theta flux burst_shape ndet trigger_index
609 5.213257e+01 3.344172e+00 25 3.683096e-01 -1.063372e+00 -2.246303e+00 9.977961e+01 sw00282066000b_bgd.pha 3831.74 7095.02 6492.58 5696.74 31.393231 5.749048e-08 219101_GRB060714 29413 1
610 5.047485e+01 5.398409e+00 17 2.500621e-01 -1.332304e+00 -2.261343e+00 1.004660e+01 sw00118707000b_bgd.pha 4282.03 7837.52 6957.62 6174.02 0.075701 3.008880e-10 313087_GRB080603B 29413 0
611 5.192505e+01 5.714540e+00 19 2.382889e-01 -4.183079e-01 -2.614613e+00 5.083616e+01 sw00147788000b_bgd.pha 4281.42 7796.43 6841.41 5629.81 44.994283 1.450453e-08 309096_GRB080413A 29413 0
612 5.143433e+01 7.481941e+00 18 1.886361e-01 -7.448192e-01 -2.650362e+00 2.287349e+01 sw00356890000b_bgd.pha 5696.42 11529.3 12341.8 10520.9 26.557574 2.097333e-09 324561_GRB080913 29413 0
613 4.917297e+01 1.973459e+00 32 5.380939e-01 -5.281719e-01 -2.601859e+00 4.829358e+00 sw00259803000b_bgd.pha 3372.13 6240.58 5616.18 4863.04 40.675039 1.193658e-10 111063_GRB050315 29413 0
614 5.174805e+01 5.715760e+00 33 2.382455e-01 -9.626945e-01 -2.649579e+00 4.145652e+01 sw00296503000b_bgd.pha 3538.54 6527.74 5962.45 5186.45 50.662786 8.767747e-09 306757_GRB080319B 29413 0
615 5.172852e+01 7.722396e+00 02 1.834358e-01 -1.414751e+00 -2.678369e+00 3.120948e+01 sw00280958000b_bgd.pha 4136.08 7731.68 7521.52 7740.96 40.675 3.360590e-09 351588_GRB090510 29413 0
616 5.138977e+01 5.779841e+00 32 2.359937e-01 -1.446826e+00 -2.408337e+00 2.718506e+01 sw00243690000b_bgd.pha 3969.58 7279.62 6417.46 5405.44 40.675039 2.721383e-09 287364_GRB070810A 29413 0
617 4.991455e+01 4.297445e+00 33 3.020324e-01 -5.363998e-01 -2.612872e+00 6.366100e+00 sw00431605000b_bgd.pha 3753.38 6962.88 6498.45 6356.58 50.662786 1.162118e-10 252593_GRB061222B 29413 0
618 4.946899e+01 4.186372e+00 18 3.085008e-01 -9.047845e-01 -2.479106e+00 3.893121e+00 sw00238174000b_bgd.pha 3704.53 6803.17 6060.13 5134.94 26.557574 3.637846e-11 305288_GRB080310 29413 0
619 5.148621e+01 6.162493e+00 09 2.233859e-01 -1.173630e+00 -2.330820e+00 2.875434e+01 sw00113872000b_bgd.pha 4058.42 7488.96 6632.77 5527.38 31.393231 3.235434e-09 148522_GRB050801 29413 0
620 5.047546e+01 2.660646e+00 08 4.370813e-01 -6.575137e-01 -2.396390e+00 1.757271e+01 sw00370846000b_bgd.pha 5149.7 9199.58 8365.89 8697.62 46.628525 2.287410e-09 297114_GRB071122 29413 0
621 5.213257e+01 1.839195e+00 16 5.635400e-01 -1.044652e+00 -2.341784e+00 1.526699e+02 sw00333427000b_bgd.pha 4872.03 9203.57 9261.44 10435.3 26.557574 2.202564e-07 359711_GRB090812 29413 1
622 5.055115e+01 4.360305e+00 25 2.984905e-01 -1.096128e+00 -2.173150e+00 1.309329e+01 sw00380311000b_bgd.pha 5136.19 9111.98 7353.84 5350.19 31.393231 6.681492e-10 355083_GRB090618 29413 0
623 5.049011e+01 8.697640e+00 25 1.649886e-01 -1.105609e+00 -2.252681e+00 6.746129e+00 sw00324895000b_bgd.pha 4713.66 8414.53 7149.5 5780.06 31.393231 9.904471e-11 335105_GRB081121 29413 0
624 4.998596e+01 4.825957e+00 33 2.746330e-01 -1.015393e+00 -2.204416e+00 6.284609e+00 sw00501520000b_bgd.pha 3726.46 6847.9 6199.41 5351.34 50.662786 1.213831e-10 231231_GRB060926 29413 0
625 5.173706e+01 4.357254e+00 07 2.986605e-01 -1.018830e+00 -2.379567e+00 5.131598e+01 sw00422783000b_bgd.pha 4606.46 8222.8 7425.15 7953.82 56.990242 1.449582e-08 228006_GRB060904B 29413 0
626 5.040039e+01 3.693868e+00 17 3.408703e-01 -1.031982e+00 -2.725065e+00 1.256982e+01 sw00299787000b_bgd.pha 3466.4 6338.24 5717.76 4911.2 0.075701 6.992131e-10 359711_GRB090812 29413 0
627 5.099487e+01 3.597442e+00 12 3.480196e-01 -1.023352e+00 -2.357999e+00 2.544397e+01 sw00302506000b_bgd.pha 3469.09 6404.02 5775.33 4936.35 46.628525 3.742959e-09 359530_GRB090809A 29413 0
628 5.203735e+01 3.847661e+00 09 3.300561e-01 -1.287632e+00 -1.929540e+00 8.013257e+01 sw00146970000b_bgd.pha 6260.9 10885.9 8646.48 6275.71 31.393231 2.603458e-08 309010_GRB080411 29413 0
629 5.187439e+01 3.341120e+00 18 3.685685e-01 -4.875493e-01 -2.830856e+00 7.417501e+01 sw00224364000b_bgd.pha 4039.68 7360.32 6487.47 5408.21 26.557574 4.669282e-08 370791_GRB090926B 29413 1
630 5.038635e+01 2.775381e+00 04 4.237983e-01 -1.092994e+00 -2.241498e+00 1.537730e+01 sw00357498000b_bgd.pha 3310.78 6131.63 5636.78 5032.74 40.675039 1.411467e-09 373458_GRB091020 29413 0
631 5.070251e+01 5.945840e+00 16 2.303537e-01 -1.151409e+00 -2.340895e+00 1.202810e+01 sw00303609000b_bgd.pha 3352.54 6306.85 6049.86 6194.08 26.557574 4.506716e-10 309010_GRB080411 29413 0
632 5.209473e+01 4.246791e+00 03 3.049483e-01 -1.618013e-01 -2.382526e+00 7.909228e+01 sw00279898000b_bgd.pha 3707.46 6836.78 6229.33 5481.2 35.017749 3.590614e-08 217704_GRB060707 29413 0
633 5.084290e+01 6.359007e+00 05 2.174206e-01 -5.413627e-01 -2.561097e+00 1.334422e+01 sw00313417000b_bgd.pha 3646.86 6739.98 6203.97 5452.16 50.662786 6.251481e-10 359530_GRB090809A 29413 0
634 4.859680e+01 2.887674e+00 25 4.115571e-01 -8.283100e-01 -2.767014e+00 1.902723e+00 sw00357512000b_bgd.pha 3480.37 6488.66 6102.46 5938.34 31.393231 5.219754e-12 295670_GRB071031 29413 0
635 5.021118e+01 7.200597e+00 21 1.951077e-01 -9.089124e-01 -3.168720e+00 5.786419e+00 sw00178750000b_bgd.pha 4021.81 7513.39 7119.94 7028.64 56.990242 3.868478e-11 228581_GRB060908 29413 0
636 4.876038e+01 1.837974e+00 11 5.637824e-01 -1.006994e+00 -1.998124e+00 3.146618e+00 sw00287364000b_bgd.pha 4399.26 8217.38 7664.96 7491.41 31.393231 6.569066e-11 373674_GRB091024 29413 0
637 5.165955e+01 3.230657e+00 32 3.781918e-01 -1.090404e+00 -2.600662e+00 5.943327e+01 sw00282003000b_bgd.pha 3938.75 7233.79 6589.68 6050.26 40.675039 2.643471e-08 306778_GRB080319C 29413 0
638 5.176086e+01 2.563000e+00 19 4.490598e-01 -1.094457e+00 -2.608069e+00 7.930141e+01 sw00436981000b_bgd.pha 4231.82 8149.74 8824.02 11819.8 44.994283 5.688232e-08 296805_GRB071117 29413 0
639 5.221863e+01 8.737155e-01 05 8.539183e-01 -1.032523e+00 -2.673627e+00 2.554318e+02 sw00234905000b_bgd.pha 4053.31 7564.45 6988.02 6082.21 50.662786 1.447561e-06 231231_GRB060926 29413 1
640 5.134583e+01 5.976355e+00 10 2.293461e-01 -1.109780e+00 -2.549138e+00 2.511589e+01 sw00106415000b_bgd.pha 4713.68 8701.05 7633.68 6520.53 19.267549 2.636117e-09 228006_GRB060904B 29413 0
641 5.218201e+01 1.603013e+00 25 6.146724e-01 -7.277956e-01 -2.149680e+00 1.762754e+02 sw00106442000b_bgd.pha 4740.03 8721.14 7692.51 6271.87 31.393231 2.688892e-07 284856_GRB070714B 29413 1
642 5.215454e+01 6.106346e+00 31 2.251509e-01 -3.936801e-01 -2.066576e+00 6.255884e+01 sw00241963000b_bgd.pha 4403.22 8154.3 7421.7 6203.68 35.017749 1.519255e-08 159994_GRB051016B 29413 0
643 4.964783e+01 1.471800e+00 33 6.473015e-01 -6.978049e-01 -1.801629e+00 1.003610e+01 sw00157870000b_bgd.pha 3850.32 7093.52 6431.26 5665.25 50.662786 7.916773e-10 243690_GRB061210 29413 0
644 5.160950e+01 8.250907e+00 29 1.729560e-01 -1.220496e-01 -2.960753e+00 2.565835e+01 sw00278854000b_bgd.pha 5394.06 9375.89 7778.37 6591.7 50.662786 3.032376e-09 163136_GRB051109A 29413 0
645 5.040894e+01 3.032923e+00 19 3.967345e-01 -1.195792e+00 -2.650151e+00 1.477449e+01 sw00278854000b_bgd.pha 5394.06 9375.89 7778.37 6591.7 44.994283 1.214137e-09 232683_GRB061007 29413 0
646 5.024414e+01 8.238702e+00 13 1.731845e-01 -1.148239e+00 -2.112479e+00 5.334871e+00 sw00435160000b_bgd.pha 6324.41 9757.5 6616.94 5294.24 56.990242 6.353236e-11 180977_GRB060210 29413 0
647 4.673523e+01 1.896562e+00 31 5.523789e-01 -9.145805e-01 -2.183722e+00 2.994997e-01 sw00214805000b_bgd.pha 4780.96 8549.44 7252.98 5767.28 35.017749 4.455554e-13 180977_GRB060210 29413 0
648 5.196045e+01 4.009388e+00 01 3.194003e-01 -5.657580e-01 -2.223035e+00 7.097485e+01 sw00357072000b_bgd.pha 3932.58 7388.48 7308.9 7845.81 50.694 2.741309e-08 252588_GRB061222A 29413 0
649 4.682800e+01 5.328836e+00 32 2.528111e-01 -1.481414e+00 -2.359027e+00 1.525254e-01 sw00424716000b_bgd.pha 3559.84 6691.28 6731.1 7671.54 40.675039 2.468860e-14 336489_GRB081203A 29413 0
650 5.232910e+01 3.048791e+00 22 3.951797e-01 -5.876753e-01 -2.216638e+00 1.342425e+02 sw00433273000b_bgd.pha 4277.58 7672.85 7016.56 6836.11 46.628525 9.873032e-08 213630_GRB060605 29413 1
651 5.180420e+01 3.825080e+00 21 3.316007e-01 -1.025335e+00 -2.434003e+00 6.155447e+01 sw00222683000b_bgd.pha 3862.75 7110.69 6417.42 5533.09 56.990242 2.342407e-08 111529_GRB050318 29413 0
652 4.973877e+01 1.776335e+00 20 5.762993e-01 -1.111646e+00 -2.332305e+00 9.921503e+00 sw00339696000b_bgd.pha 4455.09 7710.69 6566.42 6223.33 56.291844 8.328452e-10 228006_GRB060904B 29413 0
653 5.230225e+01 6.934511e+00 29 2.016507e-01 -8.635802e-01 -2.886602e+00 6.641520e+01 sw00238174000b_bgd.pha 3704.53 6803.17 6060.13 5134.94 50.662786 2.210159e-08 373172_GRB091018 29413 0
654 5.173584e+01 5.467372e+00 16 2.473957e-01 -1.458798e+00 -2.637813e+00 4.244794e+01 sw00156838000b_bgd.pha 4465.36 8208.13 7426.94 6558.51 26.557574 7.772016e-09 373458_GRB091020 29413 0
655 5.171570e+01 1.543204e+00 13 6.291276e-01 -7.632287e-01 -2.772831e+00 1.054709e+02 sw00312047000b_bgd.pha 4582.88 8107.15 6938.42 6231.74 56.990242 1.835851e-07 349510_GRB090418A 29413 0
656 4.929382e+01 4.656296e+00 09 2.828706e-01 -8.610543e-01 -2.004892e+00 2.917723e+00 sw00311874000b_bgd.pha 3675.1 6899.89 6531.22 6633.06 31.393231 2.531764e-11 214805_GRB060614 29413 0
657 5.102661e+01 4.750281e+00 18 2.782473e-01 -1.554006e+00 -2.008850e+00 2.109994e+01 sw00151334000b_bgd.pha 4443.17 8189.24 7580.78 7215.31 26.557574 1.458253e-09 131560_GRB050603 29413 0
658 4.862305e+01 2.322545e+00 25 4.815585e-01 -1.481563e+00 -3.503936e+00 2.294654e+00 sw00177408000b_bgd.pha 3707.82 6884.09 6300.62 5721.96 31.393231 4.328599e-12 377179_GRB091127 29413 0
659 4.984924e+01 7.884123e+00 03 1.800966e-01 -5.819930e-01 -2.747313e+00 3.521045e+00 sw00154112000b_bgd.pha 3820.88 7070.96 6351.04 5385.98 35.017749 1.392628e-11 271019_GRB070318 29413 0
660 5.190979e+01 1.930128e+00 27 5.460512e-01 -3.785882e-01 -2.045424e+00 1.144651e+02 sw00509419000b_bgd.pha 3037.86 5632.06 5253.3 5074.46 56.990242 9.726821e-08 330856_GRB081007 29413 0
661 5.215759e+01 1.637799e+00 08 6.065663e-01 -8.286274e-01 -2.333370e+00 1.691294e+02 sw00301981000b_bgd.pha 3240.94 6022.59 5490.59 4748.26 46.628525 2.865500e-07 239899_GRB061121 29413 1
662 5.056213e+01 9.544723e+00 32 1.517347e-01 -1.209540e+00 -2.365781e+00 6.740565e+00 sw00111063000b_bgd.pha 6471.95 10663.6 7972.45 6117.44 40.675039 8.663323e-11 312047_GRB080520 29413 0
663 5.203674e+01 2.450706e+00 24 4.636732e-01 -9.822471e-01 -2.501876e+00 1.124937e+02 sw00429954000b_bgd.pha 4124.26 7542.08 6804.94 5945.82 19.267549 1.073938e-07 153514_GRB050904 29413 1
664 5.198547e+01 4.935809e+00 30 2.695504e-01 -8.806720e-01 -2.357795e+00 6.164835e+01 sw00214805000b_bgd.pha 4780.96 8549.44 7252.98 5767.28 40.675039 1.946109e-08 302888_GRB080210 29413 0
665 5.080933e+01 5.328226e+00 18 2.528355e-01 -9.979475e-01 -2.550467e+00 1.492951e+01 sw00177408000b_bgd.pha 3707.82 6884.09 6300.62 5721.96 26.557574 8.448009e-10 319584_GRB080810 29413 0
666 5.087402e+01 7.471566e+00 04 1.888671e-01 -1.154858e+00 -2.396931e+00 1.201469e+01 sw00423181000b_bgd.pha 3215.76 5934.4 5412.1 4683.26 40.675039 3.936171e-10 302888_GRB080210 29413 0
667 5.063721e+01 9.635657e+00 18 1.504374e-01 -1.242790e+00 -2.453454e+00 7.286245e+00 sw00299787000b_bgd.pha 3466.4 6338.24 5717.76 4911.2 26.557574 9.794259e-11 221755_GRB060729 29413 0
668 5.202698e+01 3.757338e+00 12 3.363225e-01 -8.569577e-01 -1.985665e+00 8.068435e+01 sw00295301000b_bgd.pha 3956.75 7270.5 6578.61 5704.7 46.628525 2.920988e-08 350184_GRB090423 29413 0
669 5.199097e+01 5.212881e+00 15 2.575295e-01 -1.229330e+00 -2.105012e+00 5.927273e+01 sw00339696000b_bgd.pha 4455.09 7710.69 6566.42 6223.33 44.994283 1.402855e-08 352190_GRB090516 29413 0
670 5.197083e+01 2.093076e+00 07 5.172844e-01 -7.316683e-01 -2.745625e+00 1.163286e+02 sw00296805000b_bgd.pha 3745.89 6908.43 6325.9 5611.38 56.990242 1.489191e-07 359951_GRB090814A 29413 0
671 5.054932e+01 4.451849e+00 14 2.934784e-01 -1.285177e+00 -2.912618e+00 1.284633e+01 sw00209352000b_bgd.pha 4072 7540.99 6934.77 6289.92 56.291844 5.891399e-10 359530_GRB090809A 29413 0
672 5.211670e+01 7.402604e+00 18 1.904172e-01 -1.230718e+00 -2.433610e+00 5.065243e+01 sw00280706000b_bgd.pha 4582.85 8291.74 7231.07 5826.74 26.557574 9.960729e-09 293795_GRB071010B 29413 0
673 4.886108e+01 6.717247e+00 14 2.073278e-01 -1.074077e+00 -2.886818e+00 1.299404e+00 sw00440635000b_bgd.pha 3655.07 7045.63 7606.05 9912.69 56.291844 7.088700e-13 309096_GRB080413A 29413 0
674 5.115601e+01 3.730485e+00 02 3.382317e-01 -3.568556e-01 -2.260553e+00 2.976883e+01 sw00155408000b_bgd.pha 4188.3 7671.09 6920.54 6215.47 40.675 5.428746e-09 350311_GRB090424 29413 0
675 5.178406e+01 5.455777e+00 14 2.478400e-01 -1.139342e+00 -2.547971e+00 4.495157e+01 sw00450545000b_bgd.pha 3579.7 6595.57 5987.63 5250.5 56.291844 9.862679e-09 313299_GRB080605 29413 0
676 5.172974e+01 2.410427e+00 13 4.691495e-01 -7.788731e-01 -2.166035e+00 7.993261e+01 sw00155242000b_bgd.pha 3817.66 7032.14 6286.9 5314.08 56.990242 4.866794e-08 359951_GRB090814A 29413 0
677 5.113403e+01 4.149755e+00 25 3.106944e-01 -4.123799e-02 -2.139922e+00 2.666212e+01 sw00236430000b_bgd.pha 3805.87 7078.4 6537.89 6181.06 31.393231 3.744418e-09 229185_GRB060912A 29413 0
678 5.183716e+01 8.712743e-01 26 8.550323e-01 -6.987073e-01 -2.129307e+00 1.648566e+02 sw00421124000b_bgd.pha 5716.82 9376.77 7457.52 7187.63 46.628525 5.342518e-07 349510_GRB090418A 29413 1
679 5.207581e+01 4.187593e+00 02 3.084282e-01 -6.790864e-01 -2.062734e+00 7.827111e+01 sw00331093000b_bgd.pha 5292.67 9287.97 7783.66 6565.95 40.675 2.784313e-08 147478_GRB050724 29413 0
680 4.984497e+01 6.091089e+00 29 2.256353e-01 -1.088681e+00 -2.251310e+00 4.389722e+00 sw00293795000b_bgd.pha 4599.41 8585.49 7739.74 6180.19 50.662786 4.475454e-11 359530_GRB090809A 29413 0
681 5.182251e+01 9.978030e+00 07 1.457456e-01 -1.218058e+00 -2.311270e+00 2.763090e+01 sw00433273000b_bgd.pha 4277.58 7672.85 7016.56 6836.11 56.990242 2.313189e-09 316534_GRB080710 29413 0
682 4.813538e+01 4.798494e+00 12 2.759337e-01 -1.052640e+00 -2.900893e+00 7.499587e-01 sw00148646000b_bgd.pha 4059.15 8102.99 8764.29 10027 46.628525 1.938002e-13 301981_GRB080129 29413 0
683 5.071472e+01 6.731894e+00 27 2.069351e-01 -1.118227e-01 -2.394630e+00 1.095821e+01 sw00238108000b_bgd.pha 4143.44 7804.58 7742.77 8660.19 56.990242 3.970793e-10 331093_GRB081008 29413 0
684 4.877625e+01 5.812797e+00 26 2.348522e-01 -8.383145e-01 -2.522009e+00 1.334940e+00 sw00229185000b_bgd.pha 3819.45 7067.49 6498.57 6082.84 46.628525 1.922556e-12 287364_GRB070810A 29413 0
685 5.158447e+01 2.904152e+00 16 4.098201e-01 -9.554572e-01 -2.034445e+00 5.907098e+01 sw00311874000b_bgd.pha 3675.1 6899.89 6531.22 6633.06 26.557574 2.034928e-08 370791_GRB090926B 29413 1
686 5.222046e+01 5.134154e+00 22 2.608347e-01 -1.070983e+00 -2.240771e+00 7.818788e+01 sw00306858000b_bgd.pha 4136.11 7709.79 7151.15 6640.61 46.628525 2.729172e-08 156467_GRB050922C 29413 0
687 5.207275e+01 2.011907e+00 15 5.312249e-01 -7.256480e-01 -2.217311e+00 1.343383e+02 sw00319036000b_bgd.pha 3564.61 6649.97 6098.72 5133.73 44.994283 1.469453e-07 297114_GRB071122 29413 1
688 5.176880e+01 2.956637e+00 20 4.043838e-01 -9.349734e-01 -2.599438e+00 7.206722e+01 sw00226382000b_bgd.pha 3998.1 7482.1 7183.07 7239.47 56.291844 4.285729e-08 316534_GRB080710 29413 0
689 4.938049e+01 6.944886e+00 01 2.013874e-01 -1.434416e+00 -2.585731e+00 2.295216e+00 sw00176818000b_bgd.pha 4610.22 8496.32 7697.06 6715.46 50.694 5.485721e-12 299787_GRB071227 29413 0
690 5.216797e+01 2.991424e+00 19 4.008595e-01 -5.564566e-01 -2.189994e+00 1.131152e+02 sw00252588000b_bgd.pha 3670.59 6781.54 6151.25 5350.8 44.994283 7.465989e-08 317508_GRB080721 29413 1
691 5.099304e+01 3.134842e+00 12 3.869555e-01 -7.853722e-01 -2.317518e+00 2.823103e+01 sw00509018000b_bgd.pha 3099.9 5718.1 5280.02 5150.91 46.628525 5.436073e-09 177408_GRB060115 29413 0
692 5.243286e+01 6.153949e+00 23 2.236527e-01 -1.160090e+00 -2.671939e+00 8.561491e+01 sw00261299000b_bgd.pha 3890.77 7257.04 6933.49 7152.88 31.393231 3.371695e-08 211957_GRB060526 29413 0
693 5.259277e+01 5.427703e+00 09 2.489225e-01 -1.788070e+00 -3.261954e+00 1.145501e+02 sw00510341000b_bgd.pha 3091.28 5693.74 5247.86 5066.29 31.393231 4.284200e-08 213630_GRB060605 29413 1
694 5.173767e+01 2.221237e+00 25 4.967036e-01 -8.741943e-01 -1.937447e+00 8.540383e+01 sw00342121000b_bgd.pha 4522.35 7640.66 6100.45 5000.78 31.393231 4.631265e-08 271019_GRB070318 29413 1
695 5.129578e+01 2.707638e+00 26 4.315415e-01 -7.766710e-01 -2.227972e+00 4.461238e+01 sw00303609000b_bgd.pha 3352.54 6306.85 6049.86 6194.08 46.628525 1.512861e-08 316204_GRB080707 29413 0
696 5.191467e+01 2.734491e+00 03 4.284385e-01 -7.614335e-01 -2.114900e+00 9.031701e+01 sw00213823000b_bgd.pha 4214.99 7849.82 7225.1 6195.3 35.017749 5.166597e-08 224552_GRB060814 29413 0
697 5.123657e+01 3.530310e+00 33 3.531767e-01 -1.009211e+00 -2.166095e+00 3.410537e+01 sw00319036000b_bgd.pha 3564.61 6649.97 6098.72 5133.73 50.662786 6.425698e-09 295670_GRB071031 29413 0
698 5.133545e+01 1.084876e+00 25 7.674317e-01 -6.379987e-01 -2.399673e+00 8.304413e+01 sw00336489000b_bgd.pha 3618.59 6705.71 6104.61 5366.35 31.393231 1.640452e-07 313087_GRB080603B 29413 1
699 5.122375e+01 1.848960e+00 10 5.616085e-01 -8.655594e-01 -2.054888e+00 5.343868e+01 sw00175603000b_bgd.pha 4410.86 8083.41 7088.98 5755.34 19.267549 2.644923e-08 178750_GRB060124 29413 0
700 4.951477e+01 8.017012e-01 26 8.880496e-01 -1.182287e+00 -3.051424e+00 1.181319e+01 sw00191512000b_bgd.pha 5639.63 9019.82 6544.67 5154.83 46.628525 3.613355e-09 113120_GRB050401 29413 0
701 5.141113e+01 1.177030e+00 19 7.349463e-01 -6.380629e-01 -2.444190e+00 8.676940e+01 sw00506903000b_bgd.pha 4927.5 7950.58 5782.67 4438.11 44.994283 1.628455e-07 313299_GRB080605 29413 1
702 5.125549e+01 3.518715e+00 17 3.540830e-01 -7.246204e-01 -2.415040e+00 3.494590e+01 sw00176453000b_bgd.pha 3933.2 7264.4 6492.67 5294.45 0.075701 8.298705e-09 359711_GRB090812 29413 0
703 5.207703e+01 6.581763e+00 16 2.110327e-01 -4.022438e-01 -2.161507e+00 5.362997e+01 sw00338177000b_bgd.pha 13830.1 25633.1 23397.1 20452.6 26.557574 1.178942e-08 330856_GRB081007 29413 0
704 4.996887e+01 3.369804e+00 13 3.661492e-01 -6.398570e-01 -1.950904e+00 8.215589e+00 sw00301578000b_bgd.pha 618.544 1027.23 793.744 626.72 56.990242 2.832660e-10 231362_GRB060927 29413 0
705 5.204163e+01 4.569635e+00 15 2.872720e-01 -5.731378e-01 -2.594588e+00 7.008916e+01 sw00359378000b_bgd.pha 5963.25 9920.11 8201.97 8782.21 44.994283 3.019737e-08 331093_GRB081008 29413 0
706 5.006104e+01 6.794144e+00 31 2.052823e-01 -8.928858e-01 -2.231849e+00 5.121695e+00 sw00357512000b_bgd.pha 3480.37 6488.66 6102.46 5938.34 35.017749 6.272142e-11 373172_GRB091018 29413 0
707 5.094177e+01 2.135186e+00 23 5.103366e-01 -1.073715e+00 -2.483223e+00 3.509841e+01 sw00292826000b_bgd.pha 4430 8057.3 7099.97 6012.3 31.393231 1.280738e-08 113120_GRB050401 29413 0
708 5.171814e+01 3.076864e+00 26 3.924585e-01 -1.052290e+00 -2.479973e+00 6.597937e+01 sw00373172000b_bgd.pha 3785.49 7127.52 6991.58 7568.75 46.628525 3.249584e-08 271019_GRB070318 29413 0
709 5.102905e+01 7.398942e+00 09 1.905002e-01 -9.778182e-01 -2.431717e+00 1.448660e+01 sw00338633000b_bgd.pha 3505.78 6504.21 5959.92 5259.63 31.393231 6.508484e-10 316534_GRB080710 29413 0
710 5.128052e+01 3.952021e+00 15 3.231004e-01 -1.053982e+00 -2.194478e+00 3.282018e+01 sw00145994000b_bgd.pha 4314.25 8263.44 8108.33 9504.5 44.994283 5.507260e-09 151207_GRB050820A 29413 0
711 4.928467e+01 9.799214e+00 25 1.481589e-01 -7.729282e-01 -2.531316e+00 1.512190e+00 sw00213630000b_bgd.pha 3920.2 7243.2 6641.28 5987.86 31.393231 1.918413e-12 208169_GRB060502A 29413 0
712 5.126770e+01 4.290122e+00 15 3.024505e-01 -1.489644e+00 -2.594666e+00 3.027255e+01 sw00152113000b_bgd.pha 17075.7 31351.3 27852.4 23070.2 44.994283 4.319074e-09 228316_GRB060906 29413 0
713 5.082825e+01 4.956559e+00 18 2.686115e-01 -8.729298e-01 -2.227319e+00 1.621036e+01 sw00311159000b_bgd.pha 4353.6 8087.31 7544.77 6870.9 26.557574 1.058432e-09 221755_GRB060729 29413 0
714 5.122681e+01 1.688453e+00 17 5.951377e-01 -1.327912e+00 -2.499943e+00 5.682840e+01 sw00162580000b_bgd.pha 4088.26 7442.46 6478.06 5266.54 0.075701 4.219206e-08 313417_GRB080607 29413 1
715 5.163330e+01 4.005726e+00 29 3.196339e-01 -1.209927e+00 -2.364963e+00 4.873577e+01 sw00324907000b_bgd.pha 4414.75 8245.31 7934.64 8128.32 50.662786 1.309486e-08 338895_GRB090102 29413 0
716 5.200562e+01 4.233210e-01 11 1.124131e+00 -8.355642e-01 -2.195738e+00 2.631294e+02 sw00206257000b_bgd.pha 4198.48 7737.02 7111.5 6473.86 31.393231 3.661696e-06 350311_GRB090424 29413 1
717 5.188721e+01 1.171537e+00 10 7.368052e-01 -7.821912e-01 -2.433559e+00 1.504876e+02 sw00174738000b_bgd.pha 4003.91 7416.82 6791.66 6248.49 19.267549 3.916183e-07 130088_GRB050525A 29413 1
718 5.050964e+01 1.958812e+00 31 5.407576e-01 -9.578044e-01 -2.332009e+00 2.261356e+01 sw00380311000b_bgd.pha 5136.19 9111.98 7353.84 5350.19 35.017749 5.159366e-09 111622_GRB050319 29413 0
719 5.086670e+01 4.565973e+00 09 2.874610e-01 -9.751013e-01 -2.374348e+00 1.813314e+01 sw00333320000b_bgd.pha 4077.1 7504.37 6803.36 6069.62 31.393231 1.474996e-09 178750_GRB060124 29413 0
720 5.196045e+01 5.680974e+00 08 2.394860e-01 -1.117290e+00 -2.477975e+00 5.321688e+01 sw00509018000b_bgd.pha 3099.9 5718.1 5280.02 5150.91 46.628525 1.338694e-08 313417_GRB080607 29413 0
721 5.154968e+01 1.831261e+00 30 5.651192e-01 -4.755181e-01 -2.708683e+00 7.825749e+01 sw00316910000b_bgd.pha 3919.97 7160.14 6404.56 5916.56 40.675039 8.989894e-08 310613_GRB080430 29413 0
722 5.153931e+01 1.224478e-01 24 1.425456e+00 -1.053399e+00 -2.355888e+00 1.950526e+02 sw00313417000b_bgd.pha 3646.86 6739.98 6203.97 5452.16 19.267549 2.940169e-05 295670_GRB071031 29413 1
723 5.022034e+01 3.196481e+00 24 3.812718e-01 -4.173457e-01 -2.643574e+00 1.142741e+01 sw00255445000b_bgd.pha 3874.14 7197.73 6713.9 6229.55 19.267549 6.921629e-10 114753_GRB050416A 29413 0
724 5.038025e+01 2.495868e+00 26 4.576832e-01 -1.003764e+00 -2.272837e+00 1.649051e+01 sw00147478000b_bgd.pha 5457.09 10517.3 10569.7 10338.7 46.628525 1.888295e-09 342121_GRB090205 29413 0
725 4.959534e+01 4.044785e+00 09 3.171592e-01 -1.268834e+00 -2.011848e+00 4.629034e+00 sw00217704000b_bgd.pha 3753.66 6910.62 6165.54 5098.38 31.393231 7.048468e-11 278693_GRB070506 29413 0
726 5.074890e+01 3.158033e+00 29 3.847973e-01 -5.492238e-01 -2.754824e+00 2.119470e+01 sw00231231000b_bgd.pha 5122.37 8504.64 6626.38 5444.64 50.662786 3.351416e-09 316204_GRB080707 29413 0
727 5.095093e+01 4.938861e+00 19 2.694119e-01 -1.191076e+00 -1.839048e+00 1.872515e+01 sw00309111000b_bgd.pha 5367.74 9363.2 7897.33 6771.55 44.994283 1.083076e-09 163438_GRB051111 29413 0
