filename log_L z grid_id bin_size_emit alpha beta E_peak background_name bgd_15-25keV bgd_15-50keV bgd25-100keV bgd50-350keV theta flux burst_shape ndet trigger_index
3578 5.042297e+01 4.971206e+00 30 2.679526e-01 -9.029515e-01 -2.287706e+00 1.014120e+01 sw00339852000b_bgd.pha 3497.97 6525.12 6117.81 6001.42 40.675039 3.576893e-10 232683_GRB061007 26997 0
3579 5.120850e+01 6.356566e+00 27 2.174928e-01 -2.935578e-01 -2.358809e+00 2.033469e+01 sw00331332000b_bgd.pha 4305.98 7919.44 7316.37 6847.07 56.990242 1.757835e-09 370791_GRB090926B 26997 0
3580 5.144592e+01 1.870320e+00 05 5.574292e-01 -1.306776e+00 -2.102209e+00 6.850081e+01 sw00436094000b_bgd.pha 3504.74 6446.58 5918.59 5770.85 50.662786 4.208483e-08 334877_GRB081118 26997 0
3581 5.206604e+01 4.381055e+00 08 2.973395e-01 -1.125573e+00 -2.686548e+00 7.461346e+01 sw00444643000b_bgd.pha 3996.46 7389.5 6811.13 6269.03 46.628525 3.286209e-08 148646_GRB050802 26997 0
3582 5.088501e+01 3.543737e+00 08 3.521331e-01 -1.522468e+00 -3.101529e+00 2.268592e+01 sw00430094000b_bgd.pha 3959.02 7284.03 6637.18 5793.05 46.628525 2.724056e-09 163136_GRB051109A 26997 0
3583 5.075073e+01 4.445746e+00 14 2.938073e-01 -9.258486e-01 -2.769449e+00 1.621711e+01 sw00359530000b_bgd.pha 3456.43 6426.13 6065.23 5727.81 56.291844 1.200078e-09 148646_GRB050802 26997 0
3584 5.152466e+01 3.030482e+00 25 3.969748e-01 -6.155028e-01 -2.290247e+00 5.341173e+01 sw00293795000b_bgd.pha 4599.41 8585.49 7739.74 6180.19 31.393231 2.083321e-08 342121_GRB090205 26997 0
3585 5.223572e+01 5.960487e+00 02 2.298690e-01 -1.136981e+00 -2.635383e+00 7.012677e+01 sw00156467000b_bgd.pha 4038.16 7385.42 6482.34 5256.99 40.675 2.349821e-08 337914_GRB081222 26997 0
3586 5.165833e+01 2.907814e+00 14 4.094361e-01 -2.732995e-01 -2.130792e+00 6.425299e+01 sw00254532000b_bgd.pha 3913.25 7263.65 6707.39 6458.9 56.291844 2.698788e-08 228316_GRB060906 26997 0
3587 4.938965e+01 4.412790e+00 30 2.955962e-01 -9.163120e-01 -2.987509e+00 3.404612e+00 sw00286574000b_bgd.pha 3873.42 7176.55 6554.38 5814.67 40.675039 1.280667e-11 151905_GRB050824 26997 0
3588 5.124756e+01 6.290044e+00 32 2.194774e-01 -9.205286e-01 -2.951927e+00 2.146415e+01 sw00420247000b_bgd.pha 16824.2 30504.1 29562.5 34162.7 40.675039 1.944192e-09 243690_GRB061210 26997 0
3589 5.261475e+01 3.534582e+00 12 3.528440e-01 -1.049057e+00 -2.490150e+00 1.665330e+02 sw00290624000b_bgd.pha 4164.54 7784.59 7275.46 6899.87 46.628525 1.454126e-07 117504_GRB050505 26997 1
3590 5.128479e+01 3.159253e+00 18 3.846844e-01 -7.695228e-01 -1.824785e+00 3.926849e+01 sw00359711000b_bgd.pha 3442.18 6258.42 5650.5 5340.5 26.557574 6.674171e-09 294835_GRB071020 26997 0
3591 4.926819e+01 6.864327e+00 11 2.034503e-01 -6.275645e-01 -2.164708e+00 2.037498e+00 sw00357498000b_bgd.pha 3310.78 6131.63 5636.78 5032.74 31.393231 8.583484e-12 294835_GRB071020 26997 0
3592 5.189026e+01 1.129427e+00 18 7.513758e-01 -5.370484e-01 -2.328697e+00 1.540037e+02 sw00420398000b_bgd.pha 3831.52 6879.9 6137.6 5504.21 26.557574 3.859501e-07 313299_GRB080605 26997 1
3593 5.054932e+01 9.575848e+00 02 1.512881e-01 -1.199140e+00 -1.891949e+00 6.622281e+00 sw00222683000b_bgd.pha 3862.75 7110.69 6417.42 5533.09 40.675 9.864007e-11 316534_GRB080710 26997 0
3594 5.215576e+01 5.145749e+00 20 2.603425e-01 -7.394046e-01 -2.205703e+00 7.243869e+01 sw00336489000b_bgd.pha 3618.59 6705.71 6104.61 5366.35 56.291844 2.388530e-08 306757_GRB080319B 26997 0
3595 5.156494e+01 1.456543e+00 14 6.513218e-01 -5.865311e-01 -2.023537e+00 9.179329e+01 sw00172516000b_bgd.pha 5313.92 9456.56 8061.07 6620.35 56.291844 9.104795e-08 359711_GRB090812 26997 0
3596 5.115479e+01 3.497965e+00 01 3.557164e-01 -6.427699e-01 -2.293408e+00 3.126375e+01 sw00315080000b_bgd.pha 4184 7665.82 7105.62 7202.85 50.694 6.240823e-09 111529_GRB050318 26997 0
3597 5.188293e+01 6.131979e+00 19 2.243417e-01 -1.299845e+00 -1.997019e+00 4.559548e+01 sw00152325000b_bgd.pha 4514.86 8201.66 7002.7 5350.72 44.994283 6.899591e-09 148646_GRB050802 26997 0
3598 5.012878e+01 3.589508e+00 19 3.486212e-01 -9.037990e-01 -2.146609e+00 9.403521e+00 sw00276321000b_bgd.pha 4383.87 8035.5 7210.48 6537.18 44.994283 3.786851e-10 370846_GRB090927 26997 0
3599 5.060486e+01 2.082091e+00 02 5.191281e-01 -1.105412e+00 -2.449181e+00 2.422414e+01 sw00147788000b_bgd.pha 4281.42 7796.43 6841.41 5629.81 40.675 5.700449e-09 373674_GRB091024 26997 0
3600 5.131042e+01 4.838773e+00 30 2.740302e-01 -1.024770e+00 -2.460489e+00 2.881080e+01 sw00423181000b_bgd.pha 3215.76 5934.4 5412.1 4683.26 40.675039 4.117949e-09 313417_GRB080607 26997 0
3601 5.217529e+01 3.537634e+00 23 3.526067e-01 -9.796570e-01 -2.057999e+00 1.003417e+02 sw00353567000b_bgd.pha 3900.89 7298.38 7013.42 6956.85 31.393231 4.857715e-08 252593_GRB061222B 26997 1
3602 5.195190e+01 2.923681e+00 16 4.077803e-01 -9.880372e-01 -2.683512e+00 8.972697e+01 sw00345551000b_bgd.pha 5447.37 9175.22 7377.79 6428.06 26.557574 6.593489e-08 324561_GRB080913 26997 1
3603 5.086060e+01 1.273456e+00 16 7.037744e-01 -8.971178e-01 -2.234360e+00 4.408349e+01 sw00271019000b_bgd.pha 3926.8 7284.43 6705.95 6416.59 26.557574 3.401544e-08 287364_GRB070810A 26997 1
3604 5.184937e+01 2.037539e+00 32 5.267421e-01 -1.154196e+00 -2.831189e+00 1.029972e+02 sw00272773000b_bgd.pha 4139.84 7661.63 6931.74 5840.62 40.675039 1.211499e-07 353540_GRB090529A 26997 1
3605 5.099548e+01 6.407220e+00 29 2.160055e-01 -1.155497e+00 -2.324114e+00 1.580342e+01 sw00116116000b_bgd.pha 3813.3 7043.54 6341.44 5518.45 50.662786 8.191734e-10 217704_GRB060707 26997 0
3606 5.086548e+01 1.562733e+00 19 6.243334e-01 -6.436904e-01 -2.758440e+00 3.932787e+01 sw00342121000b_bgd.pha 4522.35 7640.66 6100.45 5000.78 44.994283 2.855205e-08 209352_GRB060510B 26997 0
3607 5.172180e+01 1.838585e+00 16 5.636612e-01 -1.416929e+00 -2.700722e+00 9.516201e+01 sw00150314000b_bgd.pha 4111.34 7592.13 6998.1 6609.54 26.557574 1.048797e-07 335105_GRB081121 26997 1
3608 5.176758e+01 7.801123e+00 17 1.817950e-01 -7.292540e-01 -2.847665e+00 3.235307e+01 sw00273180000b_bgd.pha 5591.9 9601.84 7785.98 6601.06 0.075701 4.731138e-09 255445_GRB070110 26997 0
3609 5.136902e+01 3.237981e+00 10 3.775383e-01 -1.179092e-01 -2.710839e+00 4.246341e+01 sw00437408000b_bgd.pha 3420.21 6335.58 5801.38 5124.48 19.267549 1.631284e-08 192059_GRB060223A 26997 0
3610 5.223633e+01 5.546100e+00 33 2.444204e-01 -1.420944e+00 -2.312309e+00 7.461842e+01 sw00332931000b_bgd.pha 3896.03 7232.02 6687.35 5983.29 50.662786 2.245891e-08 313417_GRB080607 26997 0
3611 4.695312e+01 9.412901e+00 21 1.536556e-01 -4.135356e-01 -3.215755e+00 1.070669e-01 sw00414905000b_bgd.pha 3641.84 6818.74 6430.61 5903.81 56.990242 1.739975e-16 221755_GRB060729 26997 0
3612 5.174133e+01 4.647752e+00 18 2.832986e-01 -1.422349e+00 -2.409698e+00 4.891651e+01 sw00282808000b_bgd.pha 3734.85 6855.95 6196.37 5320.93 26.557574 1.114328e-08 350311_GRB090424 26997 0
3613 4.870056e+01 5.120727e+00 02 2.614068e-01 -1.078422e+00 -2.554195e+00 1.361891e+00 sw00106415000b_bgd.pha 4713.68 8701.05 7633.68 6520.53 40.675 2.020473e-12 351588_GRB090510 26997 0
3614 5.094055e+01 2.285928e+00 11 4.869249e-01 -4.562139e-01 -2.552663e+00 3.344125e+01 sw00304379000b_bgd.pha 3353.02 6198.26 5636.42 5128.61 31.393231 1.248146e-08 282003_GRB070611 26997 0
3615 5.023560e+01 5.466152e+00 08 2.474424e-01 -4.489077e-01 -2.011186e+00 7.547733e+00 sw00284850000b_bgd.pha 4714.54 8864.34 8720.67 9540.05 46.628525 1.816879e-10 349450_GRB090417B 26997 0
3616 4.922058e+01 3.540075e+00 03 3.524171e-01 -3.873159e-01 -2.285321e+00 3.341120e+00 sw00114753000b_bgd.pha 4006.1 7485.9 6968 6824.9 35.017749 3.732368e-11 332931_GRB081029 26997 0
3617 5.201172e+01 2.087583e+00 18 5.182046e-01 -9.714483e-01 -2.456848e+00 1.221533e+02 sw00174738000b_bgd.pha 4003.91 7416.82 6791.66 6248.49 26.557574 1.421331e-07 178750_GRB060124 26997 1
3618 4.886047e+01 8.458406e+00 31 1.691617e-01 -5.236163e-01 -2.149149e+00 1.059457e+00 sw00150314000b_bgd.pha 4111.34 7592.13 6998.1 6609.54 35.017749 1.882907e-12 113120_GRB050401 26997 0
3619 5.030396e+01 7.123701e+00 05 1.969546e-01 -1.113577e+00 -2.664940e+00 6.499623e+00 sw00350853000b_bgd.pha 3588.63 6655.26 6132.28 5735.22 50.662786 7.691709e-11 238174_GRB061110B 26997 0
3620 5.181213e+01 7.102341e+00 05 1.974738e-01 -1.486626e+00 -2.777627e+00 3.699312e+01 sw00510736000b_bgd.pha 3302.3 5964.75 5288.3 4905.94 50.662786 4.978005e-09 208169_GRB060502A 26997 0
3621 4.938660e+01 2.881571e+00 09 4.122042e-01 -4.512874e-01 -2.973068e+00 4.731026e+00 sw00349447000b_bgd.pha 3665.82 6757.55 6101.47 5194.74 31.393231 5.158295e-11 209755_GRB060512 26997 0
3622 5.143799e+01 2.342074e+00 21 4.787446e-01 -6.330710e-01 -1.905466e+00 5.829652e+01 sw00337115000b_bgd.pha 3679.62 6857.17 6437.63 6423.39 56.990242 2.066489e-08 295670_GRB071031 26997 0
3623 5.146240e+01 2.563000e+00 31 4.490598e-01 -5.514428e-01 -2.303787e+00 5.624060e+01 sw00296805000b_bgd.pha 3745.89 6908.43 6325.9 5611.38 35.017749 2.712829e-08 313087_GRB080603B 26997 0
3624 4.963440e+01 8.451083e+00 08 1.692928e-01 -2.315099e-01 -2.280506e+00 2.584537e+00 sw00200638000b_bgd.pha 3519.92 6560.46 6151.23 5606.11 46.628525 1.209149e-11 316534_GRB080710 26997 0
3625 5.187744e+01 2.179127e+00 07 5.032828e-01 -6.454778e-01 -2.441460e+00 1.016430e+02 sw00318101000b_bgd.pha 10907.4 17989.2 13696.7 10938.2 56.990242 1.004438e-07 231231_GRB060926 26997 0
3626 5.134705e+01 3.712177e+00 23 3.395458e-01 -7.331608e-01 -2.373561e+00 3.723625e+01 sw00424031000b_bgd.pha 4042.06 7100.51 6134.19 5873.46 31.393231 8.889104e-09 156467_GRB050922C 26997 0
3627 5.122986e+01 1.831261e+00 13 5.651192e-01 -8.466769e-02 -2.328715e+00 5.415192e+01 sw00337073000b_bgd.pha 4173.29 7901.14 8017.78 9321.75 56.990242 3.733718e-08 342121_GRB090205 26997 0
3628 5.144104e+01 6.579932e+00 23 2.110837e-01 -1.199705e+00 -2.543671e+00 2.579404e+01 sw00355942000b_bgd.pha 5288.58 8769.04 6788.26 5713.25 31.393231 2.565412e-09 284856_GRB070714B 26997 0
3629 5.167480e+01 2.802844e+00 16 4.207378e-01 -9.626935e-01 -2.164485e+00 6.729122e+01 sw00209352000b_bgd.pha 4072 7540.99 6934.77 6289.92 26.557574 3.041381e-08 152113_GRB050826 26997 1
3630 5.190430e+01 6.332154e+00 17 2.182169e-01 -1.243344e+00 -2.480212e+00 4.545498e+01 sw00273180000b_bgd.pha 5591.9 9601.84 7785.98 6601.06 0.075701 8.727911e-09 255445_GRB070110 26997 1
3631 5.218445e+01 3.787242e+00 32 3.342216e-01 -5.406313e-01 -2.107344e+00 9.611768e+01 sw00441676000b_bgd.pha 2782.94 5139.57 4706.43 4269.23 40.675039 4.446651e-08 352190_GRB090516 26997 0
3632 5.167786e+01 4.160740e+00 11 3.100330e-01 -4.874234e-01 -1.432982e+00 4.976005e+01 sw00348650000b_bgd.pha 3901.14 7328.46 7097.54 7238.8 31.393231 4.831010e-09 350311_GRB090424 26997 0
3633 5.075500e+01 2.532485e+00 10 4.529389e-01 -1.087050e+00 -2.263549e+00 2.512388e+01 sw00213823000b_bgd.pha 4214.99 7849.82 7225.1 6195.3 19.267549 4.663748e-09 317508_GRB080721 26997 0
3634 4.986023e+01 3.601714e+00 25 3.476965e-01 -1.406761e+00 -2.151998e+00 6.884298e+00 sw00279817000b_bgd.pha 4163.89 7630.46 6843.2 5792.34 31.393231 1.724586e-10 106709_GRB050223 26997 0
3635 5.196289e+01 3.491862e+00 03 3.561997e-01 -6.355116e-01 -2.196683e+00 7.937496e+01 sw00416076000b_bgd.pha 4981.83 9062.68 8013.87 6473.41 35.017749 3.624590e-08 275087_GRB070411 26997 0
3636 5.208984e+01 3.290466e+00 21 3.729199e-01 -9.423504e-01 -2.296579e+00 9.617938e+01 sw00296856000b_bgd.pha 4174.83 7894.75 7902.03 8919.41 56.990242 5.677273e-08 352648_GRB090519 26997 0
3637 5.165955e+01 3.009122e+00 14 3.990899e-01 -1.184436e+00 -1.946307e+00 6.271743e+01 sw00416076000b_bgd.pha 4981.83 9062.68 8013.87 6473.41 56.291844 1.973407e-08 231362_GRB060927 26997 0
3638 5.172058e+01 7.553191e-01 11 9.115152e-01 9.460314e-02 -2.200121e+00 1.536735e+02 sw00429954000b_bgd.pha 4124.26 7542.08 6804.94 5945.82 31.393231 5.590251e-07 309010_GRB080411 26997 1
3639 4.842651e+01 3.741471e+00 03 3.374480e-01 -9.220132e-01 -2.152411e+00 1.282355e+00 sw00107547000b_bgd.pha 4573.66 8225.78 7049.63 5733.74 35.017749 4.633028e-12 111063_GRB050315 26997 0
3640 5.166870e+01 3.124467e+00 09 3.879289e-01 -8.544816e-01 -2.371782e+00 6.160945e+01 sw00172516000b_bgd.pha 5313.92 9456.56 8061.07 6620.35 31.393231 2.747690e-08 131560_GRB050603 26997 0
3641 5.053833e+01 7.903042e+00 09 1.797139e-01 -1.536798e+00 -2.297503e+00 7.767678e+00 sw00434360000b_bgd.pha 3483.62 6385.95 5775.95 5121.86 31.393231 1.237914e-10 228581_GRB060908 26997 0
3642 5.028564e+01 3.417406e+00 26 3.622035e-01 -1.038508e+00 -2.645949e+00 1.170360e+01 sw00280958000b_bgd.pha 4136.08 7731.68 7521.52 7740.96 46.628525 6.255106e-10 313417_GRB080607 26997 0
3643 5.171753e+01 2.619757e+00 11 4.420187e-01 -8.375792e-01 -2.436235e+00 7.425913e+01 sw00355359000b_bgd.pha 3707.97 6845.6 6266.7 5410.64 31.393231 4.756048e-08 239899_GRB061121 26997 1
3644 5.089111e+01 3.237981e+00 15 3.775383e-01 -1.064805e+00 -2.742873e+00 2.449414e+01 sw00145675000b_bgd.pha 4031.34 7468.27 6803.42 6047.89 44.994283 4.095584e-09 359711_GRB090812 26997 0
3645 5.206787e+01 2.260296e+00 03 4.907531e-01 -7.839234e-01 -2.454458e+00 1.234080e+02 sw00355942000b_bgd.pha 5288.58 8769.04 6788.26 5713.25 35.017749 1.332422e-07 130088_GRB050525A 26997 1
3646 5.173523e+01 3.870242e+00 14 3.285258e-01 -1.414150e+00 -1.995818e+00 5.632858e+01 sw00252588000b_bgd.pha 3670.59 6781.54 6151.25 5350.8 56.291844 1.330301e-08 213823_GRB060607A 26997 0
3647 5.099792e+01 5.445402e+00 30 2.482390e-01 -1.111388e+00 -1.956238e+00 1.821281e+01 sw00422783000b_bgd.pha 4606.46 8222.8 7425.15 7953.82 40.675039 1.082052e-09 370846_GRB090927 26997 0
3648 5.163635e+01 5.796319e+00 24 2.354216e-01 -1.088516e+00 -2.300155e+00 3.602194e+01 sw00444230000b_bgd.pha 3766.79 6968.71 6403.33 5623.75 19.267549 5.514469e-09 238108_GRB061110A 26997 0
3649 5.056885e+01 3.632229e+00 02 3.454061e-01 -4.788661e-01 -2.548493e+00 1.546317e+01 sw00282066000b_bgd.pha 3831.74 7095.02 6492.58 5696.74 40.675 1.348764e-09 309010_GRB080411 26997 0
3650 5.140381e+01 2.573985e+00 07 4.476796e-01 -1.125640e+00 -2.553347e+00 5.241024e+01 sw00505926000b_bgd.pha 5145.07 8492.27 6437.33 5398.93 56.990242 2.465881e-08 221755_GRB060729 26997 0
3651 5.243835e+01 3.368583e+00 09 3.662515e-01 -5.022325e-01 -2.666117e+00 1.410916e+02 sw00231362000b_bgd.pha 4155.94 7664.91 6979.92 6104.32 31.393231 1.224607e-07 336489_GRB081203A 26997 1
3652 5.129639e+01 5.081669e+00 10 2.630857e-01 -9.771346e-01 -2.292737e+00 2.721668e+01 sw00332399000b_bgd.pha 4110.63 7688 7203.89 7220.57 19.267549 3.341770e-09 111622_GRB050319 26997 0
3653 5.132507e+01 3.100055e+00 24 3.902386e-01 -6.942853e-01 -2.441115e+00 4.172645e+01 sw00277582000b_bgd.pha 4685.1 8305.44 7095.81 5956.51 19.267549 1.359001e-08 346386_GRB090313 26997 0
3654 5.204712e+01 2.543470e+00 17 4.515348e-01 -7.879562e-01 -2.542870e+00 1.108652e+02 sw00359711000b_bgd.pha 3442.18 6258.42 5650.5 5340.5 0.075701 1.042011e-07 205851_GRB060418 26997 1
3655 4.906677e+01 6.495102e+00 21 2.134728e-01 -6.370443e-01 -2.484653e+00 1.695404e+00 sw00305011000b_bgd.pha 3768.8 6944.27 6256.75 5296.11 56.990242 3.556036e-12 334877_GRB081118 26997 0
3656 5.138794e+01 9.844376e+00 01 1.475419e-01 -6.243026e-01 -2.155135e+00 1.696015e+01 sw00359951000b_bgd.pha 3351.52 6226.35 5738.48 5054.45 50.694 8.562443e-10 330856_GRB081007 26997 0
3657 5.121826e+01 1.937452e+00 11 5.446898e-01 -8.346946e-01 -1.813479e+00 5.150207e+01 sw00333320000b_bgd.pha 4077.1 7504.37 6803.36 6069.62 31.393231 1.676785e-08 192059_GRB060223A 26997 0
3658 4.986755e+01 4.175387e+00 07 3.091556e-01 -5.531853e-01 -2.078520e+00 6.173033e+00 sw00423184000b_bgd.pha 3261.82 5995.94 5496.64 5188.7 56.990242 1.388807e-10 152113_GRB050826 26997 0
3659 5.203857e+01 2.846174e+00 13 4.159978e-01 -9.749303e-01 -2.566817e+00 1.011399e+02 sw00308812000b_bgd.pha 4385.7 8103.6 7412.8 6630.43 56.990242 8.003140e-08 292934_GRB071003 26997 0
3660 5.220520e+01 8.683603e+00 25 1.652278e-01 -5.120509e-01 -2.696547e+00 4.866623e+01 sw00172516000b_bgd.pha 5313.92 9456.56 8061.07 6620.35 31.393231 1.083181e-08 221755_GRB060729 26997 0
3661 5.158142e+01 1.997871e+00 20 5.337122e-01 -7.768586e-01 -2.106392e+00 7.665882e+01 sw00213180000b_bgd.pha 4121.38 7617.42 7051.6 6616.78 56.291844 5.124764e-08 213630_GRB060605 26997 0
3662 5.030029e+01 5.429534e+00 07 2.488516e-01 -5.464393e-01 -2.274957e+00 8.177707e+00 sw00509717000b_bgd.pha 2872.1 5330.51 4948.45 4823.92 56.990242 2.168342e-10 295670_GRB071031 26997 0
3663 5.007751e+01 9.381776e+00 02 1.541162e-01 -1.181471e-01 -1.920642e+00 3.918774e+00 sw00145675000b_bgd.pha 4031.34 7468.27 6803.42 6047.89 40.675 3.613163e-11 238174_GRB061110B 26997 0
3664 5.167053e+01 3.516884e+00 31 3.542265e-01 -9.365921e-01 -2.421688e+00 5.637568e+01 sw00356890000b_bgd.pha 5696.42 11529.3 12341.8 10520.9 35.017749 2.128545e-08 337914_GRB081222 26997 0
3665 5.002502e+01 5.086551e+00 25 2.628747e-01 -1.564035e+00 -1.725358e+00 6.292243e+00 sw00287088000b_bgd.pha 3921.01 7228.7 6600.74 5804.38 31.393231 1.007369e-10 114753_GRB050416A 26997 0
3666 5.177063e+01 2.003974e+00 17 5.326279e-01 -1.225511e+00 -2.083957e+00 9.512254e+01 sw00147788000b_bgd.pha 4281.42 7796.43 6841.41 5629.81 0.075701 7.287088e-08 297114_GRB071122 26997 1
3667 5.160767e+01 4.260828e+00 08 3.041346e-01 -8.478676e-01 -2.704356e+00 4.502394e+01 sw00208169000b_bgd.pha 3912.61 7198.8 6399.41 5290.8 46.628525 1.326135e-08 332931_GRB081029 26997 0
3668 5.174133e+01 3.016445e+00 04 3.983622e-01 -6.773629e-01 -3.240967e+00 6.878428e+01 sw00116116000b_bgd.pha 3813.3 7043.54 6341.44 5518.45 40.675039 4.750791e-08 313417_GRB080607 26997 0
3669 5.023865e+01 2.588022e+00 27 4.459282e-01 -7.640891e-01 -2.202631e+00 1.365002e+01 sw00230711000b_bgd.pha 3641.89 6798.37 6447.51 6284.65 56.990242 1.201850e-09 370791_GRB090926B 26997 0
3670 5.261108e+01 5.688908e+00 14 2.392020e-01 -1.055983e+00 -2.091571e+00 1.124220e+02 sw00118707000b_bgd.pha 4282.03 7837.52 6957.62 6174.02 56.291844 4.632365e-08 228006_GRB060904B 26997 0
3671 5.089905e+01 3.569979e+00 16 3.501110e-01 -9.639346e-01 -1.979964e+00 2.292315e+01 sw00230711000b_bgd.pha 3641.89 6798.37 6447.51 6284.65 26.557574 2.379587e-09 224552_GRB060814 26997 0
3672 4.817871e+01 4.838773e+00 17 2.740302e-01 -7.447784e-01 -2.368224e+00 7.828859e-01 sw00278854000b_bgd.pha 5394.06 9375.89 7778.37 6591.7 0.075701 8.782899e-13 350184_GRB090423 26997 0
3673 5.060852e+01 3.765272e+00 15 3.357626e-01 -1.269329e+00 -2.090740e+00 1.573393e+01 sw00232339000b_bgd.pha 3976.46 7305.83 6637.49 6410.51 44.994283 1.038412e-09 357512_GRB090715B 26997 0
3674 5.097412e+01 3.061607e+00 29 3.939327e-01 -1.832769e-01 -2.323141e+00 2.812077e+01 sw00206773000b_bgd.pha 3920.29 7227.73 6483.94 5397.79 50.662786 5.972072e-09 336489_GRB081203A 26997 0
3675 5.133057e+01 5.173212e+00 11 2.591844e-01 -6.787562e-01 -2.864345e+00 2.788923e+01 sw00282808000b_bgd.pha 3734.85 6855.95 6196.37 5320.93 31.393231 4.348552e-09 163438_GRB051111 26997 0
3676 5.188538e+01 2.759513e+00 18 4.255870e-01 -9.770621e-01 -2.883207e+00 8.674031e+01 sw00458059000b_bgd.pha 3039.31 5655.33 5409.42 5451.9 26.557574 6.936130e-08 355083_GRB090618 26997 1
3677 5.068848e+01 9.621620e+00 02 1.506362e-01 -1.123110e+00 -2.701293e+00 7.739486e+00 sw00302506000b_bgd.pha 3469.09 6404.02 5775.33 4936.35 40.675 1.024526e-10 231362_GRB060927 26997 0
3678 5.130737e+01 5.303204e+00 13 2.538392e-01 -9.439956e-01 -2.552595e+00 2.659437e+01 sw00315080000b_bgd.pha 4184 7665.82 7105.62 7202.85 56.990242 3.398118e-09 232585_GRB061006 26997 0
3679 5.194824e+01 5.871995e+00 24 2.328290e-01 -6.815858e-01 -2.143982e+00 5.101558e+01 sw00130088000b_bgd.pha 4858.27 9113.79 8971.79 9987.01 19.267549 1.092775e-08 163438_GRB051111 26997 0
3680 5.216797e+01 4.809479e+00 31 2.754120e-01 -1.180154e+00 -2.842369e+00 7.771624e+01 sw00504779000b_bgd.pha 5173.12 9066.16 8232.64 9264.98 35.017749 3.386540e-08 239899_GRB061121 26997 0
3681 5.053772e+01 3.366142e+00 30 3.664562e-01 -4.792404e-01 -2.868320e+00 1.582802e+01 sw00252588000b_bgd.pha 3670.59 6781.54 6151.25 5350.8 40.675039 1.531118e-09 243690_GRB061210 26997 0
3682 5.112854e+01 8.456575e+00 29 1.691944e-01 -8.701409e-01 -2.262654e+00 1.442782e+01 sw00145754000b_bgd.pha 3973.16 7339.92 6573.37 5473.32 50.662786 6.143186e-10 377179_GRB091127 26997 0
3683 5.169556e+01 3.897095e+00 04 3.267243e-01 -7.882035e-01 -1.992598e+00 5.351856e+01 sw00209351000b_bgd.pha 4437.44 8237.87 7616.99 7224.78 40.675039 1.315877e-08 337914_GRB081222 26997 0
3684 5.126282e+01 5.195793e+00 20 2.582397e-01 -9.232793e-01 -2.647514e+00 2.570256e+01 sw00224364000b_bgd.pha 4039.68 7360.32 6487.47 5408.21 56.291844 3.267698e-09 359711_GRB090812 26997 0
3685 5.195068e+01 2.265788e+00 29 4.899277e-01 -1.128788e+00 -2.221213e+00 1.076511e+02 sw00113120000b_bgd.pha 4074.45 7501.5 6670.62 5531.94 50.662786 9.087128e-08 163438_GRB051111 26997 0
3686 5.195374e+01 3.193430e+00 08 3.815493e-01 -1.618093e+00 -2.323123e+00 8.413232e+01 sw00287088000b_bgd.pha 3921.01 7228.7 6600.74 5804.38 46.628525 3.826398e-08 243690_GRB061210 26997 0
3687 5.194702e+01 3.875735e+00 16 3.281557e-01 -1.175461e+00 -1.638669e+00 7.180179e+01 sw00436981000b_bgd.pha 4231.82 8149.74 8824.02 11819.8 26.557574 1.455515e-08 192059_GRB060223A 26997 0
3688 5.181519e+01 1.296647e+00 32 6.966679e-01 -6.826364e-01 -2.844119e+00 1.309674e+02 sw00324561000b_bgd.pha 3965.09 7453.09 7067.93 7051.42 40.675039 3.300624e-07 286809_GRB070802 26997 1
3689 5.184021e+01 1.123324e+00 12 7.535354e-01 -8.016618e-01 -2.645273e+00 1.457986e+02 sw00278693000b_bgd.pha 3988 7317.7 6598.67 5863.52 46.628525 4.396018e-07 331093_GRB081008 26997 1
3690 5.177917e+01 7.865204e+00 09 1.804809e-01 -6.658469e-01 -2.169019e+00 3.255092e+01 sw00241840000b_bgd.pha 3979.89 7189.12 6262.86 5443.84 31.393231 3.896517e-09 342121_GRB090205 26997 0
3691 5.055664e+01 7.945152e+00 13 1.788678e-01 -4.005339e-01 -2.028781e+00 7.895819e+00 sw00150314000b_bgd.pha 4111.34 7592.13 6998.1 6609.54 56.990242 1.697499e-10 308041_GRB080330 26997 0
3692 5.168091e+01 4.164402e+00 24 3.098132e-01 -6.312341e-01 -2.417134e+00 4.989978e+01 sw00211117000b_bgd.pha 4392.78 8101.84 7559.02 7459.74 19.267549 1.537679e-08 275087_GRB070411 26997 0
3693 5.070007e+01 8.872183e+00 12 1.620715e-01 -1.361530e+00 -2.394854e+00 8.438942e+00 sw00117504000b_bgd.pha 3691.76 6776.26 5995.79 4948.42 46.628525 1.446984e-10 150314_GRB050814 26997 0
3694 5.061768e+01 4.019763e+00 22 3.187401e-01 -8.749948e-01 -2.346083e+00 1.509452e+01 sw00339852000b_bgd.pha 3497.97 6525.12 6117.81 6001.42 46.628525 1.068353e-09 232585_GRB061006 26997 0
3695 5.187744e+01 5.023691e+00 18 2.656179e-01 -1.041573e+00 -2.276893e+00 5.364418e+01 sw00444643000b_bgd.pha 3996.46 7389.5 6811.13 6269.03 26.557574 1.361863e-08 151905_GRB050824 26997 0
